id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
89,closed,dannymcc,volunter,dannymcc,volunter,0,3,0,0,0,NA,NA,NA,NA
88,closed,tombell,volunter,atmos,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
84,closed,sethtrain,volunter,sethtrain,volunter,0,4,0,0,0,NA,NA,NA,NA
81,closed,OiNutter,volunter,atmos,volunter,2,2,0,2,0,"(1,30]",NA,"(1,30]",NA
78,closed,jrimmer,volunter,tombell,volunter,15,17,1004,0,988,"(1,30]","(365,Inf]",NA,"(365,Inf]"
77,closed,jrimmer,volunter,atmos,volunter,0,4,1,0,0,NA,"(0,1]",NA,NA
73,closed,jasford,volunter,atmos,volunter,2,2,0,0,0,"(1,30]",NA,NA,NA
72,closed,dcarley,volunter,dcarley,volunter,0,2,0,0,0,NA,NA,NA,NA
71,closed,dcarley,volunter,atmos,volunter,1,24,1270,0,1270,"(0,1]","(365,Inf]",NA,"(365,Inf]"
68,closed,zenshell,volunter,technoweenie,volunter,0,1,0,0,0,NA,NA,NA,NA
66,closed,davegoldberg,volunter,davegoldberg,volunter,1,6,4,0,3,"(0,1]","(1,30]",NA,"(1,30]"
65,closed,jk,volunter,jk,volunter,11,9,11,0,0,"(1,30]","(1,30]",NA,NA
63,closed,jszwedko,volunter,jszwedko,volunter,0,2,0,0,0,NA,NA,NA,NA
62,closed,gsf,volunter,atmos,volunter,1,5,1,0,0,"(0,1]","(0,1]",NA,NA
53,closed,technoweenie,volunter,technoweenie,volunter,0,6,0,0,0,NA,NA,NA,NA
51,closed,titanous,volunter,atmos,volunter,0,15,0,0,0,NA,NA,NA,NA
48,closed,tombell,volunter,tombell,volunter,0,3,0,0,0,NA,NA,NA,NA
47,closed,1stvamp,volunter,1stvamp,volunter,0,12,0,0,0,NA,NA,NA,NA
44,closed,dipth,volunter,dipth,volunter,0,6,1032,0,1032,NA,"(365,Inf]",NA,"(365,Inf]"
42,closed,leifbladt,volunter,leifbladt,volunter,0,2,0,0,0,NA,NA,NA,NA
28,closed,skoch,volunter,atmos,volunter,0,3,0,0,0,NA,NA,NA,NA
27,closed,didip,volunter,atmos,volunter,0,6,0,0,0,NA,NA,NA,NA
24,closed,searls,volunter,searls,volunter,0,3,0,0,0,NA,NA,NA,NA
23,closed,searls,volunter,searls,volunter,0,3,0,0,0,NA,NA,NA,NA
20,closed,honza,volunter,atmos,volunter,0,11,0,0,0,NA,NA,NA,NA
18,closed,ethnt,volunter,atmos,volunter,2,10,2,0,0,"(1,30]","(1,30]",NA,NA
17,closed,atmos,volunter,atmos,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
16,closed,atmos,volunter,tombell,volunter,14,4,2,1,11,"(1,30]","(1,30]","(0,1]","(1,30]"
15,closed,rtomayko,volunter,atmos,volunter,3,5,1,0,1,"(1,30]","(0,1]",NA,"(0,1]"
14,closed,sr,volunter,atmos,volunter,5,3,1004,0,999,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11,closed,kneath,volunter,atmos,volunter,21,1,0,21,0,"(1,30]",NA,"(1,30]",NA
8,closed,kneath,volunter,atmos,volunter,44,6,44,0,0,"(30,180]","(30,180]",NA,NA
7,closed,kneath,volunter,atmos,volunter,41,3,1,40,0,"(30,180]","(0,1]","(30,180]",NA
4,closed,atmos,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
3,closed,benburkert,volunter,atmos,volunter,5,1,0,0,5,"(1,30]",NA,NA,"(1,30]"
2,closed,kneath,volunter,atmos,volunter,0,2,0,0,0,NA,NA,NA,NA
1,closed,holman,volunter,holman,volunter,1,8,1,0,0,"(0,1]","(0,1]",NA,NA
1318,closed,ParthKolekar,volunter,bkeepers,employee,0,2,0,0,0,NA,NA,NA,NA
1310,closed,Akhilesh-Anb,volunter,bkeepers,employee,3,4,3,0,0,"(1,30]","(1,30]",NA,NA
1308,closed,makadeli,volunter,technicalpickles,employee,0,1,0,0,0,NA,NA,NA,NA
1307,closed,jason-riddle,volunter,bkeepers,employee,17,6,16,0,0,"(1,30]","(1,30]",NA,NA
1305,closed,VictorQueiroz,volunter,stale[bot],bot,142,3,92,43,7,"(30,180]","(30,180]","(30,180]","(1,30]"
1302,closed,codecat-9,volunter,codecat-9,volunter,0,0,null,null,null,NA,NA,NA,NA
1301,closed,rhoml,volunter,mose,volunter,62,3,62,0,0,"(30,180]","(30,180]",NA,NA
1300,closed,sirtow,volunter,mose,volunter,73,1,0,70,2,"(30,180]",NA,"(30,180]","(1,30]"
1299,closed,lecodet,volunter,stale[bot],bot,238,10,179,51,7,"(180,365]","(30,180]","(30,180]","(1,30]"
1298,closed,jadjay,volunter,stale[bot],bot,177,6,294,75,191,"(30,180]","(180,365]","(30,180]","(180,365]"
1297,closed,rqc,volunter,stale[bot],bot,237,9,149,80,7,"(180,365]","(30,180]","(30,180]","(1,30]"
1296,closed,shotah,volunter,mose,volunter,86,1,0,86,0,"(30,180]",NA,"(30,180]",NA
1295,closed,aphawk,volunter,bkeepers,employee,86,2,28,57,0,"(30,180]","(1,30]","(30,180]",NA
1294,closed,itomaldonado,volunter,mose,volunter,88,2,0,88,0,"(30,180]",NA,"(30,180]",NA
1293,closed,shubham-srivastava-goku,volunter,bkeepers,employee,79,3,11,68,0,"(30,180]","(1,30]","(30,180]",NA
1292,closed,tuyendt6,volunter,tuyendt6,volunter,107,4,106,0,0,"(30,180]","(30,180]",NA,NA
1291,closed,maxpert,volunter,maxpert,volunter,32,2,19,12,0,"(30,180]","(1,30]","(1,30]",NA
1288,closed,zyf0330,volunter,zyf0330,volunter,0,0,null,null,null,NA,NA,NA,NA
1287,closed,Viper702,volunter,stale[bot],bot,210,2,93,109,7,"(180,365]","(30,180]","(30,180]","(1,30]"
1285,closed,zyf0330,volunter,mose,volunter,122,6,4,118,0,"(30,180]","(1,30]","(30,180]",NA
1283,closed,mnp,volunter,mose,volunter,122,3,98,23,0,"(30,180]","(30,180]","(1,30]",NA
1282,closed,GGYaX,volunter,mose,volunter,122,7,139,97,114,"(30,180]","(30,180]","(30,180]","(30,180]"
1281,closed,Fire5,volunter,mose,volunter,133,1,0,133,0,"(30,180]",NA,"(30,180]",NA
1280,closed,shahp00ja,volunter,stale[bot],bot,244,6,346,2,104,"(180,365]","(180,365]","(1,30]","(30,180]"
1279,closed,javiersuweijie,volunter,stale[bot],bot,163,1,0,155,8,"(30,180]",NA,"(30,180]","(1,30]"
1278,closed,steowens,volunter,stale[bot],bot,214,3,203,4,7,"(180,365]","(180,365]","(1,30]","(1,30]"
1277,closed,krishna1990fis,volunter,mose,volunter,143,2,136,6,0,"(30,180]","(30,180]","(1,30]",NA
1271,closed,hbrls,volunter,bkeepers,employee,151,3,0,10,140,"(30,180]",NA,"(1,30]","(30,180]"
1270,closed,willqad,volunter,bkeepers,employee,151,2,141,10,0,"(30,180]","(30,180]","(1,30]",NA
1269,closed,TraGicCode,volunter,bkeepers,employee,152,4,411,11,270,"(30,180]","(365,Inf]","(1,30]","(180,365]"
1262,closed,plaffous,volunter,plaffous,volunter,0,0,null,null,null,NA,NA,NA,NA
1261,closed,imayobrown,volunter,imayobrown,volunter,6,2,1,5,0,"(1,30]","(0,1]","(1,30]",NA
1260,closed,AzCii,volunter,mose,volunter,324,17,317,32,25,"(180,365]","(180,365]","(30,180]","(1,30]"
1259,closed,miklb,volunter,mose,volunter,183,3,183,0,0,"(180,365]","(180,365]",NA,NA
1257,closed,latazzajones,volunter,latazzajones,volunter,0,2,1,0,1,NA,"(0,1]",NA,"(0,1]"
1254,closed,arindamdc,volunter,bkeepers,employee,185,2,180,4,0,"(180,365]","(30,180]","(1,30]",NA
1253,closed,muskacirca,volunter,mose,volunter,204,4,204,0,0,"(180,365]","(180,365]",NA,NA
1252,closed,jonathanrelf,volunter,jonathanrelf,volunter,6,2,0,6,0,"(1,30]",NA,"(1,30]",NA
1251,closed,thebeline,volunter,bkeepers,employee,192,2,191,0,0,"(180,365]","(180,365]",NA,NA
1250,closed,zackrowe,volunter,bkeepers,employee,192,2,192,0,0,"(180,365]","(180,365]",NA,NA
1249,closed,jy2008,volunter,technicalpickles,employee,0,1,0,0,0,NA,NA,NA,NA
1248,closed,richardyanhao,volunter,richardyanhao,volunter,2,2,1,0,0,"(1,30]","(0,1]",NA,NA
1247,closed,Jasmine2010,volunter,mose,volunter,212,3,207,5,0,"(180,365]","(180,365]","(1,30]",NA
1246,closed,kevinkuszyk,volunter,mose,volunter,212,4,209,2,0,"(180,365]","(180,365]","(1,30]",NA
1245,closed,p00j4,volunter,bkeepers,employee,200,3,198,2,0,"(180,365]","(180,365]","(1,30]",NA
1244,closed,gustavopinto,volunter,bkeepers,employee,201,5,238,7,44,"(180,365]","(180,365]","(1,30]","(30,180]"
1243,closed,kevinkuszyk,volunter,technicalpickles,employee,7,2,0,7,0,"(1,30]",NA,"(1,30]",NA
1242,closed,traimo,volunter,technicalpickles,employee,24,2,0,24,0,"(1,30]",NA,"(1,30]",NA
1241,closed,digininja,volunter,mose,volunter,229,2,0,229,0,"(180,365]",NA,"(180,365]",NA
1238,closed,shimmerjs,volunter,stale[bot],bot,265,1,0,256,8,"(180,365]",NA,"(180,365]","(1,30]"
1237,closed,mtc2013,volunter,technicalpickles,employee,253,1,0,253,0,"(180,365]",NA,"(180,365]",NA
1236,closed,naokibeats,volunter,stale[bot],bot,354,2,91,255,7,"(180,365]","(30,180]","(180,365]","(1,30]"
1235,closed,davidawad,volunter,davidawad,volunter,0,1,0,0,0,NA,NA,NA,NA
1234,closed,mchristensen76,volunter,stale[bot],bot,287,1,0,278,8,"(180,365]",NA,"(180,365]","(1,30]"
1233,closed,vicboyv,volunter,stale[bot],bot,460,6,184,269,7,"(365,Inf]","(180,365]","(180,365]","(1,30]"
1232,closed,xxlv,volunter,xxlv,volunter,0,2,0,0,0,NA,NA,NA,NA
1231,closed,shanmukhateja,volunter,shanmukhateja,volunter,118,1,0,0,118,"(30,180]",NA,NA,"(30,180]"
1230,closed,sheluchin,volunter,mose,volunter,275,1,0,275,0,"(180,365]",NA,"(180,365]",NA
1229,closed,JonathanRosado,volunter,stale[bot],bot,452,12,169,276,7,"(365,Inf]","(30,180]","(180,365]","(1,30]"
1227,closed,jlobos,volunter,mose,volunter,277,1,0,277,0,"(180,365]",NA,"(180,365]",NA
1226,closed,CorruptComputer,volunter,bkeepers,employee,275,3,232,43,0,"(180,365]","(180,365]","(30,180]",NA
1224,closed,Saelvarath,volunter,stale[bot],bot,469,4,181,280,7,"(365,Inf]","(180,365]","(180,365]","(1,30]"
1223,closed,ngawor,volunter,stale[bot],bot,384,4,375,1,7,"(365,Inf]","(365,Inf]","(0,1]","(1,30]"
1220,closed,thomasrussellmurphy,volunter,thomasrussellmurphy,volunter,0,1,0,0,0,NA,NA,NA,NA
1219,closed,twellspring,volunter,stale[bot],bot,313,2,302,2,8,"(180,365]","(180,365]","(1,30]","(1,30]"
1218,closed,angelalukic,volunter,angelalukic,volunter,1,4,0,0,0,"(0,1]",NA,NA,NA
1217,closed,chutes,volunter,bkeepers,employee,277,10,277,0,0,"(180,365]","(180,365]",NA,NA
1216,closed,jonfreedman,volunter,bkeepers,employee,290,2,278,11,0,"(180,365]","(180,365]","(1,30]",NA
1213,closed,khanly,volunter,bkeepers,employee,289,5,286,3,0,"(180,365]","(180,365]","(1,30]",NA
1212,closed,wargamesqcf,volunter,mose,volunter,305,3,0,305,0,"(180,365]",NA,"(180,365]",NA
1211,closed,gmatoshp,volunter,bkeepers,employee,295,0,null,null,null,"(180,365]",NA,NA,NA
1208,closed,colt05,volunter,mose,volunter,328,1,0,324,4,"(180,365]",NA,"(180,365]","(1,30]"
1207,closed,SummerSun,volunter,bkeepers,employee,323,2,297,26,0,"(180,365]","(180,365]","(1,30]",NA
1205,closed,antdude,volunter,bkeepers,employee,317,3,279,37,0,"(180,365]","(180,365]","(30,180]",NA
1204,closed,EugeneLiang,volunter,technicalpickles,employee,342,3,329,13,0,"(180,365]","(180,365]","(1,30]",NA
1201,closed,baruKV,volunter,baruKV,volunter,0,1,0,0,0,NA,NA,NA,NA
1199,closed,TobiTenno,volunter,technicalpickles,employee,350,1,0,350,0,"(180,365]",NA,"(180,365]",NA
1198,closed,ngawor,volunter,ngawor,volunter,1,1,0,0,0,"(0,1]",NA,NA,NA
1195,closed,punit1108,volunter,bkeepers,employee,340,2,340,0,0,"(180,365]","(180,365]",NA,NA
1194,closed,ngzaharias,volunter,ngzaharias,volunter,17,3,17,0,0,"(1,30]","(1,30]",NA,NA
1193,closed,Buzzele,volunter,bkeepers,employee,343,3,176,166,0,"(180,365]","(30,180]","(30,180]",NA
1192,closed,bharadwajh,volunter,bkeepers,employee,364,2,364,0,0,"(180,365]","(180,365]",NA,NA
1191,closed,gasolin,volunter,bkeepers,employee,347,2,345,1,0,"(180,365]","(180,365]","(0,1]",NA
1190,closed,chuckdries,volunter,technicalpickles,employee,4,10,4,0,0,"(1,30]","(1,30]",NA,NA
1184,closed,bdcwq,volunter,bkeepers,employee,360,1,0,14,345,"(180,365]",NA,"(1,30]","(180,365]"
1183,closed,justdaver,volunter,justdaver,volunter,0,6,4,0,4,NA,"(1,30]",NA,"(1,30]"
1182,closed,shigemk2,volunter,technicalpickles,employee,15,2,0,15,0,"(1,30]",NA,"(1,30]",NA
1181,closed,ivadim,volunter,bkeepers,employee,371,1,0,371,0,"(365,Inf]",NA,"(365,Inf]",NA
1180,closed,TinajaLabs,volunter,stale[bot],bot,587,34,579,1,7,"(365,Inf]","(365,Inf]","(0,1]","(1,30]"
1179,closed,TinajaLabs,volunter,bkeepers,employee,362,7,345,17,0,"(180,365]","(180,365]","(1,30]",NA
1178,closed,sylvesterjakubowski,volunter,stale[bot],bot,484,6,477,0,7,"(365,Inf]","(365,Inf]",NA,"(1,30]"
1177,closed,Julitta,volunter,Julitta,volunter,0,6,0,0,0,NA,NA,NA,NA
1176,closed,sclown,volunter,bkeepers,employee,377,1,0,377,0,"(365,Inf]",NA,"(365,Inf]",NA
1175,closed,deb0rian,volunter,mose,volunter,388,1,0,388,0,"(365,Inf]",NA,"(365,Inf]",NA
1173,closed,richardwlu,volunter,stale[bot],bot,414,8,405,0,8,"(365,Inf]","(365,Inf]",NA,"(1,30]"
1172,closed,munzerelli,volunter,technicalpickles,employee,392,3,1,390,0,"(365,Inf]","(0,1]","(365,Inf]",NA
1170,closed,khoi-thinh,volunter,technicalpickles,employee,34,5,683,0,649,"(30,180]","(365,Inf]",NA,"(365,Inf]"
1169,closed,reidharry,volunter,bkeepers,employee,380,5,379,1,0,"(365,Inf]","(365,Inf]","(0,1]",NA
1168,closed,chen-ye,volunter,bkeepers,employee,392,8,392,0,0,"(365,Inf]","(365,Inf]",NA,NA
1167,closed,MohamedBassem,volunter,bkeepers,employee,392,1,0,392,0,"(365,Inf]",NA,"(365,Inf]",NA
1165,closed,crazydocomo,volunter,crazydocomo,volunter,0,1,0,0,0,NA,NA,NA,NA
1163,closed,vinhlh,volunter,vinhlh,volunter,0,0,null,null,null,NA,NA,NA,NA
1160,closed,gasolin,volunter,bkeepers,employee,412,1,0,412,0,"(365,Inf]",NA,"(365,Inf]",NA
