id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
1421,closed,tommoor,volunter,zcbenz,employee,5,2,0,0,4,"(1,30]",NA,NA,"(1,30]"
1426,closed,deepak1556,volunter,zcbenz,employee,5,2,0,4,0,"(1,30]",NA,"(1,30]",NA
1428,closed,SimplyAhmazing,volunter,zcbenz,employee,4,2,0,0,4,"(1,30]",NA,NA,"(1,30]"
1437,closed,maxogden,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1438,closed,deepak1556,volunter,zcbenz,employee,7,18,7,0,0,"(1,30]","(1,30]",NA,NA
1439,closed,deepak1556,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
144,closed,shama,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1441,closed,MaxGraey,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
1444,closed,ysakasin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1448,closed,deepak1556,volunter,null,volunter,2,7,0,2,0,"(1,30]",NA,"(1,30]",NA
1453,closed,deepak1556,volunter,zcbenz,employee,3,8,0,3,0,"(1,30]",NA,"(1,30]",NA
1455,closed,deepak1556,volunter,zcbenz,employee,3,4,0,1,2,"(1,30]",NA,"(0,1]","(1,30]"
1461,closed,deepak1556,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
1464,closed,bnvk,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1466,closed,ghost,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1470,closed,ghost,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
1475,closed,mnquintana,volunter,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
1476,closed,mnquintana,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1477,closed,paulcbetts,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
1480,closed,lazaruslarue,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1481,closed,bhargavrpatel,volunter,thedaniel,volunter,0,1,0,0,0,NA,NA,NA,NA
1495,closed,bendrucker,volunter,thedaniel,volunter,0,1,0,0,0,NA,NA,NA,NA
1512,closed,hokein,volunter,zcbenz,employee,8,7,6,1,1,"(1,30]","(1,30]","(0,1]","(0,1]"
1514,closed,mnquintana,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1519,closed,paulcbetts,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
1521,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1525,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1527,closed,frewsxcv,volunter,thedaniel,volunter,0,0,null,null,null,NA,NA,NA,NA
1532,closed,hokein,volunter,zcbenz,employee,9,0,null,null,null,"(1,30]",NA,NA,NA
1535,closed,deepak1556,volunter,zcbenz,employee,0,17,0,0,0,NA,NA,NA,NA
1538,closed,leemac,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1543,closed,deepak1556,volunter,zcbenz,employee,2,4,0,0,2,"(1,30]",NA,NA,"(1,30]"
1545,closed,deepak1556,volunter,zcbenz,employee,2,3,0,0,2,"(1,30]",NA,NA,"(1,30]"
1548,closed,MaxGraey,volunter,zcbenz,employee,2,2,0,2,0,"(1,30]",NA,"(1,30]",NA
1551,closed,paulcbetts,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1554,closed,deepak1556,volunter,zcbenz,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1558,closed,deepak1556,volunter,zcbenz,employee,7,9,0,6,0,"(1,30]",NA,"(1,30]",NA
1565,closed,chicoxyzzy,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1571,closed,deepak1556,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1575,closed,paulcbetts,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1587,closed,paulcbetts,volunter,zcbenz,employee,13,5,3,0,9,"(1,30]","(1,30]",NA,"(1,30]"
1596,closed,deepak1556,volunter,zcbenz,employee,13,0,null,null,null,"(1,30]",NA,NA,NA
1600,closed,deepak1556,volunter,zcbenz,employee,3,6,0,3,0,"(1,30]",NA,"(1,30]",NA
1601,closed,hokein,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
1604,closed,deepak1556,volunter,zcbenz,employee,12,2,0,12,0,"(1,30]",NA,"(1,30]",NA
1616,closed,deepak1556,volunter,zcbenz,employee,13,13,0,12,0,"(1,30]",NA,"(1,30]",NA
1620,closed,myrlund,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1633,closed,deepak1556,volunter,zcbenz,employee,17,13,10,0,7,"(1,30]","(1,30]",NA,"(1,30]"
1634,closed,federicobond,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1635,closed,fengmk2,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1651,closed,magicae,volunter,zcbenz,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
1660,closed,deepak1556,volunter,zcbenz,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1663,closed,khornberg,volunter,zcbenz,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1667,closed,philcleveland,volunter,null,volunter,8,0,null,null,null,"(1,30]",NA,NA,NA
1668,closed,deepak1556,volunter,zcbenz,employee,7,4,0,7,0,"(1,30]",NA,"(1,30]",NA
1669,closed,hokein,volunter,zcbenz,employee,13,2,1,0,11,"(1,30]","(0,1]",NA,"(1,30]"
1684,closed,hokein,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
1689,closed,deepak1556,volunter,zcbenz,employee,12,2,0,6,6,"(1,30]",NA,"(1,30]","(1,30]"
1694,closed,mcorb,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
1696,closed,campersau,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
1701,closed,CharlieHess,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
1703,closed,tommoor,volunter,paulcbetts,volunter,0,0,null,null,null,NA,NA,NA,NA
1705,closed,adill,volunter,zcbenz,employee,4,2,0,4,0,"(1,30]",NA,"(1,30]",NA
1706,closed,adill,volunter,zcbenz,employee,5,4,5,0,0,"(1,30]","(1,30]",NA,NA
1708,closed,kevva,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
1710,closed,deepak1556,volunter,zcbenz,employee,4,2,0,4,0,"(1,30]",NA,"(1,30]",NA
1713,closed,deepak1556,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
1719,closed,deepak1556,volunter,zcbenz,employee,8,5,0,8,0,"(1,30]",NA,"(1,30]",NA
1724,closed,jlord,volunter,zcbenz,employee,3,10,1,0,1,"(1,30]","(0,1]",NA,"(0,1]"
1728,closed,deepak1556,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
1730,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1736,closed,deepak1556,volunter,null,volunter,2,5,0,0,1,"(1,30]",NA,NA,"(0,1]"
1737,closed,magicae,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1738,closed,deepak1556,volunter,zcbenz,employee,6,4,0,1,5,"(1,30]",NA,"(0,1]","(1,30]"
1752,closed,deepak1556,volunter,zcbenz,employee,5,3,0,4,0,"(1,30]",NA,"(1,30]",NA
1760,closed,samccone,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1761,closed,samccone,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1763,closed,samccone,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1785,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1792,closed,jlord,volunter,jlord,volunter,0,0,null,null,null,NA,NA,NA,NA
1797,closed,deepak1556,volunter,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
1807,closed,deepak1556,volunter,null,volunter,17,0,null,null,null,"(1,30]",NA,NA,NA
1812,closed,orzFly,volunter,null,volunter,2,1,0,0,2,"(1,30]",NA,NA,"(1,30]"
1814,closed,fraserxu,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
1817,closed,deepak1556,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1818,closed,deepak1556,volunter,null,volunter,18,0,null,null,null,"(1,30]",NA,NA,NA
1822,closed,hokein,volunter,zcbenz,employee,5,39,3,2,0,"(1,30]","(1,30]","(1,30]",NA
1834,closed,hokein,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1835,closed,hokein,volunter,zcbenz,employee,15,27,8,7,0,"(1,30]","(1,30]","(1,30]",NA
1837,closed,deepak1556,volunter,zcbenz,employee,3,2,0,2,0,"(1,30]",NA,"(1,30]",NA
1839,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1848,closed,seppestas,volunter,zcbenz,employee,6,3,0,5,0,"(1,30]",NA,"(1,30]",NA
1859,closed,deepak1556,volunter,zcbenz,employee,6,4,0,5,1,"(1,30]",NA,"(1,30]","(0,1]"
1860,closed,hokein,volunter,zcbenz,employee,4,2,0,0,4,"(1,30]",NA,NA,"(1,30]"
1867,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1873,closed,hokein,volunter,zcbenz,employee,3,2,0,3,0,"(1,30]",NA,"(1,30]",NA
1880,closed,deepak1556,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1882,closed,hokein,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1883,closed,hokein,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1884,closed,lucidogen,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1885,closed,lucidogen,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1886,closed,BobCochran,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1889,closed,samccone,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1890,closed,samccone,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1891,closed,samccone,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1894,closed,samccone,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1899,closed,kirkouimet,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1907,closed,timruffles,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1911,closed,thomastuts,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1916,closed,alexwarren,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1918,closed,kirkouimet,volunter,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
1921,closed,samueleaton,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1927,closed,mattotodd,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1932,closed,samueleaton,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
1935,closed,hokein,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
1941,closed,deepak1556,volunter,zcbenz,employee,14,20,9,4,0,"(1,30]","(1,30]","(1,30]",NA
1951,closed,sotayamashita,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1953,closed,bpasero,volunter,zcbenz,employee,3,1,0,0,3,"(1,30]",NA,NA,"(1,30]"
1967,closed,j13z,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
1970,closed,deepak1556,volunter,zcbenz,employee,4,9,1,1,1,"(1,30]","(0,1]","(0,1]","(0,1]"
1979,closed,deepak1556,volunter,zcbenz,employee,0,4,0,0,0,NA,NA,NA,NA
1980,closed,magicae,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1981,closed,hokein,volunter,zcbenz,employee,7,35,2,1,2,"(1,30]","(1,30]","(0,1]","(1,30]"
1984,closed,patrickdet,volunter,zcbenz,employee,129,10,121,0,8,"(30,180]","(30,180]",NA,"(1,30]"
1994,closed,paulcbetts,volunter,paulcbetts,volunter,0,0,null,null,null,NA,NA,NA,NA
1997,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
1998,closed,deepak1556,volunter,zcbenz,employee,1,15,0,0,0,"(0,1]",NA,NA,NA
2002,closed,paulcbetts,volunter,zcbenz,employee,8,1,0,6,2,"(1,30]",NA,"(1,30]","(1,30]"
2009,closed,deepak1556,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2015,closed,preco21,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
2019,closed,hokein,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2024,closed,hokein,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2025,closed,hokein,volunter,zcbenz,employee,2,15,2,0,0,"(1,30]","(1,30]",NA,NA
2027,closed,deepak1556,volunter,zcbenz,employee,1,4,0,1,0,"(0,1]",NA,"(0,1]",NA
2028,closed,preco21,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2030,closed,deepak1556,volunter,zcbenz,employee,1,8,0,0,0,"(0,1]",NA,NA,NA
2034,closed,hongrich,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2044,closed,jakefb,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2054,closed,deepak1556,volunter,zcbenz,employee,0,9,0,0,0,NA,NA,NA,NA
2060,closed,geelen,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2063,closed,darwin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2066,closed,hokein,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2074,closed,ankitaggarwal011,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
2080,closed,deepak1556,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
2083,closed,johnhaley81,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2087,closed,shainnif,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2093,closed,preco21,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2095,closed,hokein,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2102,closed,deepak1556,volunter,zcbenz,employee,11,10,6,0,3,"(1,30]","(1,30]",NA,"(1,30]"
2105,closed,deepak1556,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2109,closed,krainboltgreene,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2113,closed,hokein,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2114,closed,esam091,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
2117,closed,tommoor,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2119,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2125,closed,deepak1556,volunter,zcbenz,employee,4,11,4,0,0,"(1,30]","(1,30]",NA,NA
2133,closed,hokein,volunter,zcbenz,employee,1,6,0,0,0,"(0,1]",NA,NA,NA
2134,closed,fbrinker,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2138,closed,hokein,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2140,closed,mattdesl,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2144,closed,deepak1556,volunter,zcbenz,employee,2,5,1,1,0,"(1,30]","(0,1]","(0,1]",NA
2150,closed,mattdesl,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2161,closed,paulcbetts,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2164,closed,hankbao,volunter,zcbenz,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
2175,closed,paulcbetts,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
2177,closed,paulcbetts,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
2179,closed,deepak1556,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
2186,closed,semperos,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2187,closed,jprichardson,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
2195,closed,jlord,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2197,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2200,closed,hokein,volunter,zcbenz,employee,3,7,1,1,0,"(1,30]","(0,1]","(0,1]",NA
2206,closed,dalinaum,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2207,closed,deepak1556,volunter,zcbenz,employee,3,2,0,2,0,"(1,30]",NA,"(1,30]",NA
2214,closed,PButcher,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2216,closed,UsabilityEtc,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2221,closed,UsabilityEtc,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2232,closed,hokein,volunter,zcbenz,employee,5,20,4,0,0,"(1,30]","(1,30]",NA,NA
2234,closed,astoilkov,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2235,closed,mhkeller,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2246,closed,deepak1556,volunter,zcbenz,employee,3,7,3,0,0,"(1,30]","(1,30]",NA,NA
2249,closed,mbarthelemy,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2250,closed,mbarthelemy,volunter,zcbenz,employee,6,12,1,4,0,"(1,30]","(0,1]","(1,30]",NA
2270,closed,UsabilityEtc,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2289,closed,hokein,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2297,closed,hokein,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2298,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2302,closed,etiktin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2314,closed,UsabilityEtc,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
2316,closed,tengyifei,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2318,closed,craigshoemaker,volunter,zcbenz,employee,5,1,0,0,5,"(1,30]",NA,NA,"(1,30]"
2320,closed,hokein,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2327,closed,deepak1556,volunter,zcbenz,employee,4,6,0,2,2,"(1,30]",NA,"(1,30]","(1,30]"
2328,closed,paulcbetts,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2337,closed,nishanths,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2338,closed,hokein,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2339,closed,nishanths,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2340,closed,hokein,volunter,zcbenz,employee,3,6,2,0,0,"(1,30]","(1,30]",NA,NA
2347,closed,deepak1556,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2349,closed,mnquintana,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2350,closed,matiasinsaurralde,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2351,closed,nishanths,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2352,closed,nishanths,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2354,closed,nishanths,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2363,closed,hokein,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2368,closed,dataich,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2370,closed,hokein,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2372,closed,hokein,volunter,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
2375,closed,deepak1556,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2376,closed,timruffles,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2377,closed,vivensio,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2382,closed,jiaz,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2383,closed,deepak1556,volunter,zcbenz,employee,3,2,0,0,3,"(1,30]",NA,NA,"(1,30]"
2389,closed,hokein,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
2391,closed,seanchas116,volunter,zcbenz,employee,3,3,0,0,2,"(1,30]",NA,NA,"(1,30]"
2394,closed,levrik,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2400,closed,hokein,volunter,zcbenz,employee,3,22,0,2,0,"(1,30]",NA,"(1,30]",NA
2401,closed,seanchas116,volunter,null,volunter,7,1,0,0,7,"(1,30]",NA,NA,"(1,30]"
2410,closed,hokein,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2418,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2424,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
243,closed,hughsk,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2443,closed,ialexryan,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
245,closed,nocksock,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2453,closed,etiktin,volunter,zcbenz,employee,12,5,0,11,1,"(1,30]",NA,"(1,30]","(0,1]"
2454,closed,etiktin,volunter,zcbenz,employee,12,0,null,null,null,"(1,30]",NA,NA,NA
2456,closed,etiktin,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2459,closed,deepak1556,volunter,zcbenz,employee,25,9,0,21,3,"(1,30]",NA,"(1,30]","(1,30]"
246,closed,Dorian,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
247,closed,quicksnap,volunter,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
2495,closed,petrfelzmann,volunter,null,volunter,21,0,null,null,null,"(1,30]",NA,NA,NA
2503,closed,teleclimber,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
2508,closed,etiktin,volunter,thomasjo,volunter,0,0,null,null,null,NA,NA,NA,NA
2509,closed,hokein,volunter,paulcbetts,volunter,0,0,null,null,null,NA,NA,NA,NA
2510,closed,petrfelzmann,volunter,thomasjo,volunter,0,0,null,null,null,NA,NA,NA,NA
2511,closed,petrfelzmann,volunter,jlord,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2515,closed,hokein,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2519,closed,nekuz0r,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
252,closed,CoolOppo,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
2520,closed,etiktin,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2521,closed,deepak1556,volunter,zcbenz,employee,6,2,0,6,0,"(1,30]",NA,"(1,30]",NA
2533,closed,jlord,volunter,jlord,volunter,5,4,0,5,0,"(1,30]",NA,"(1,30]",NA
2535,closed,jlord,volunter,jlord,volunter,8,1,0,1,6,"(1,30]",NA,"(0,1]","(1,30]"
2545,closed,mmastrac,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2546,closed,preco21,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2547,closed,hokein,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
255,closed,dougnukem,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2550,closed,LeMoussel,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
2553,closed,etiktin,volunter,zcbenz,employee,3,1,0,0,3,"(1,30]",NA,NA,"(1,30]"
2554,closed,etiktin,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
2556,closed,etiktin,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
2557,closed,jlord,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2559,closed,etiktin,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2571,closed,hokein,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
2574,closed,cmplx,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2576,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2577,closed,preco21,volunter,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
2578,closed,christian-bromann,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
258,closed,commadelimited,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2585,closed,jlord,volunter,jlord,volunter,3,22,1,0,1,"(1,30]","(0,1]",NA,"(0,1]"
2589,closed,etiktin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2595,closed,hokein,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2596,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2602,closed,jlord,volunter,jlord,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
2603,closed,preco21,volunter,jlord,volunter,0,0,null,null,null,NA,NA,NA,NA
2604,closed,jlord,volunter,jlord,volunter,4,4,0,0,4,"(1,30]",NA,NA,"(1,30]"
261,closed,pborreli,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2614,closed,timruffles,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2619,closed,etiktin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
263,closed,Navgeet,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2635,closed,fscherwi,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2637,closed,RIAEvangelist,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2638,closed,jlord,volunter,jlord,volunter,3,3,3,0,0,"(1,30]","(1,30]",NA,NA
2639,closed,appetizermonster,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
264,closed,ysakasin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
2641,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
