id,state,user_opened,employee_open,user_closed,employee_closed,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
11686,closed,stretchtiberius,volunter,damieng,volunter,127,15,701,0,573,"(30,180]","(365,Inf]",NA,"(365,Inf]"
11685,closed,50Wliu,volunter,50Wliu,volunter,115,2,585,115,585,"(30,180]","(365,Inf]","(30,180]","(365,Inf]"
11684,closed,vtimbuc,volunter,50Wliu,volunter,0,3,704,0,704,NA,"(365,Inf]",NA,"(365,Inf]"
11682,closed,ghost,volunter,mnquintana,volunter,0,3,704,0,704,NA,"(365,Inf]",NA,"(365,Inf]"
11681,closed,freemanoid,volunter,mnquintana,volunter,0,4,704,0,704,NA,"(365,Inf]",NA,"(365,Inf]"
11680,closed,midium,volunter,damieng,volunter,36,25,701,1,666,"(30,180]","(365,Inf]","(0,1]","(365,Inf]"
11679,closed,rossburton,volunter,50Wliu,volunter,0,2,704,0,704,NA,"(365,Inf]",NA,"(365,Inf]"
11678,closed,vihryn,volunter,stale[bot],bot,497,1,0,695,198,"(365,Inf]",NA,"(365,Inf]","(180,365]"
11676,closed,danielbmeireles,volunter,danielbmeireles,volunter,0,3,705,0,705,NA,"(365,Inf]",NA,"(365,Inf]"
11675,closed,LogoiLab,volunter,joshaber,employee,1,8,705,0,703,"(0,1]","(365,Inf]",NA,"(365,Inf]"
11674,closed,CuteLeon,volunter,lee-dohm,employee,0,2,705,0,705,NA,"(365,Inf]",NA,"(365,Inf]"
11672,closed,zenwalker1985,volunter,50Wliu,volunter,226,5,700,0,474,"(180,365]","(365,Inf]",NA,"(365,Inf]"
11670,closed,bedge,volunter,bedge,volunter,0,5,705,0,705,NA,"(365,Inf]",NA,"(365,Inf]"
11668,closed,burodepeper,volunter,50Wliu,volunter,409,11,698,0,289,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11667,closed,frenchbread,volunter,lee-dohm,employee,2,8,705,1,704,"(1,30]","(365,Inf]","(0,1]","(365,Inf]"
11666,closed,tommiehansen,volunter,50Wliu,volunter,0,4,707,0,706,NA,"(365,Inf]",NA,"(365,Inf]"
11665,closed,ssbarnea,volunter,50Wliu,volunter,0,6,707,0,707,NA,"(365,Inf]",NA,"(365,Inf]"
11664,closed,Sfinx,volunter,Sfinx,volunter,0,2,707,0,707,NA,"(365,Inf]",NA,"(365,Inf]"
11663,closed,50Wliu,volunter,stale[bot],bot,500,4,698,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11662,closed,brunnopleffken,volunter,lee-dohm,employee,0,2,707,0,707,NA,"(365,Inf]",NA,"(365,Inf]"
11661,closed,alexandernst,volunter,lee-dohm,employee,0,6,706,0,706,NA,"(365,Inf]",NA,"(365,Inf]"
11660,closed,vjancik,volunter,lee-dohm,employee,0,12,708,0,707,NA,"(365,Inf]",NA,"(365,Inf]"
11659,closed,yufanyufan,volunter,stale[bot],bot,500,4,698,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11658,closed,Ben3eeE,volunter,damieng,volunter,0,3,708,0,708,NA,"(365,Inf]",NA,"(365,Inf]"
11657,closed,Ben3eeE,volunter,damieng,volunter,0,6,708,0,708,NA,"(365,Inf]",NA,"(365,Inf]"
11656,closed,drewshaver,volunter,drewshaver,volunter,0,3,709,0,709,NA,"(365,Inf]",NA,"(365,Inf]"
11655,closed,fbcom,volunter,fbcom,volunter,0,5,708,0,708,NA,"(365,Inf]",NA,"(365,Inf]"
11654,closed,rejhgadellaa,volunter,lee-dohm,employee,1,4,708,0,707,"(0,1]","(365,Inf]",NA,"(365,Inf]"
11653,closed,LinusNeuman,volunter,lee-dohm,employee,3,7,708,0,704,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11652,closed,dallanlee,volunter,50Wliu,volunter,0,7,708,0,708,NA,"(365,Inf]",NA,"(365,Inf]"
11651,closed,eppsilon,volunter,50Wliu,volunter,0,2,709,0,709,NA,"(365,Inf]",NA,"(365,Inf]"
11650,closed,yourpalal,volunter,50Wliu,volunter,0,12,643,0,643,NA,"(365,Inf]",NA,"(365,Inf]"
11648,closed,eproall,volunter,damieng,volunter,0,2,709,0,709,NA,"(365,Inf]",NA,"(365,Inf]"
11647,closed,jodekirk,volunter,lee-dohm,employee,1,5,707,1,707,"(0,1]","(365,Inf]","(0,1]","(365,Inf]"
11645,closed,alexchandel,volunter,50Wliu,volunter,6,17,709,0,702,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11644,closed,tedyun,volunter,tedyun,volunter,0,3,710,0,709,NA,"(365,Inf]",NA,"(365,Inf]"
11643,closed,eppsilon,volunter,lee-dohm,employee,0,2,710,0,710,NA,"(365,Inf]",NA,"(365,Inf]"
11638,closed,capaj,volunter,lee-dohm,employee,0,4,341,0,340,NA,"(180,365]",NA,"(180,365]"
11637,closed,shikelong,volunter,50Wliu,volunter,0,8,702,0,701,NA,"(365,Inf]",NA,"(365,Inf]"
11636,closed,florianb,volunter,stale[bot],bot,502,1,0,700,198,"(365,Inf]",NA,"(365,Inf]","(180,365]"
11633,closed,50Wliu,volunter,as-cii,employee,3,4,708,2,707,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11632,closed,gassius,volunter,lee-dohm,employee,0,5,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
11630,closed,UziTech,volunter,stale[bot],bot,503,8,701,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11626,closed,kshalnev,volunter,lee-dohm,employee,0,3,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
11625,closed,winter-muted,volunter,winter-muted,volunter,0,3,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
16826,closed,OlguinJV,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
16824,closed,pelmers,volunter,Ben3eeE,volunter,41,4,41,0,0,"(30,180]","(30,180]",NA,NA
16822,open,revelt,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
16821,closed,Arcanemagus,volunter,maxbrunsfeld,employee,0,1,0,0,0,NA,NA,NA,NA
16820,closed,njakobsen,volunter,50Wliu,volunter,0,10,7,0,7,NA,"(1,30]",NA,"(1,30]"
16819,closed,imdavor,volunter,50Wliu,volunter,0,3,0,0,0,NA,NA,NA,NA
16818,closed,IBRAHIMDANS,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
16817,closed,mshenfield,volunter,maxbrunsfeld,employee,0,5,0,0,0,NA,NA,NA,NA
16816,closed,mfcava,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
16815,closed,trackoverxc,volunter,trackoverxc,volunter,0,2,0,0,0,NA,NA,NA,NA
16813,open,segevfiner,volunter,null,volunter,null,1,0,5,null,NA,NA,"(1,30]",NA
16811,closed,AzadSadigli,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
16808,closed,susisu,volunter,maxbrunsfeld,employee,0,1,0,0,0,NA,NA,NA,NA
16807,closed,Interagierende-Systeme,volunter,rsese,employee,0,5,1,0,1,NA,"(0,1]",NA,"(0,1]"
16806,closed,ravivenuemax,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
16805,open,doberkofler,volunter,null,volunter,null,21,80,0,null,NA,"(30,180]",NA,NA
16804,closed,princel3lcS,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
16801,closed,lierdakil,volunter,50Wliu,volunter,0,2,0,0,0,NA,NA,NA,NA
16800,closed,tylooor,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
16798,closed,vbellotto,volunter,rsese,employee,0,1,0,0,0,NA,NA,NA,NA
11624,closed,vyasriday,volunter,lee-dohm,employee,0,13,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
11623,closed,bmpietras,volunter,bmpietras,volunter,0,2,332,371,704,NA,"(180,365]","(365,Inf]","(365,Inf]"
11622,closed,muesuum,volunter,50Wliu,volunter,0,2,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
11621,closed,merl-dev,volunter,50Wliu,volunter,0,2,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
11620,closed,bugdigger1,volunter,50Wliu,volunter,0,3,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
11619,closed,grayben,volunter,stale[bot],bot,503,1,0,701,198,"(365,Inf]",NA,"(365,Inf]","(180,365]"
11612,closed,Almoullim,volunter,stale[bot],bot,504,7,44,0,459,"(365,Inf]","(30,180]",NA,"(365,Inf]"
11611,closed,florianb,volunter,florianb,volunter,2,10,712,0,709,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11610,open,dragly,volunter,null,volunter,null,11,685,1,null,NA,"(365,Inf]","(0,1]",NA
11609,closed,LeMerP,volunter,LeMerP,volunter,0,3,702,9,712,NA,"(365,Inf]","(1,30]","(365,Inf]"
11608,closed,50Wliu,volunter,stale[bot],bot,616,9,602,0,14,"(365,Inf]","(365,Inf]",NA,"(1,30]"
11607,closed,jsveron23,volunter,lee-dohm,employee,1,6,713,0,711,"(0,1]","(365,Inf]",NA,"(365,Inf]"
11605,closed,boster99,volunter,damieng,volunter,0,3,713,0,713,NA,"(365,Inf]",NA,"(365,Inf]"
11601,closed,tylerthehaas,volunter,50Wliu,volunter,0,5,711,0,711,NA,"(365,Inf]",NA,"(365,Inf]"
11600,closed,crener,volunter,lee-dohm,employee,2,7,706,0,705,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11599,closed,SoonDead,volunter,lee-dohm,employee,18,5,708,3,694,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11598,closed,creat89,volunter,creat89,volunter,16,13,706,3,693,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11597,closed,elasti-eduardm,volunter,50Wliu,volunter,0,4,712,0,712,NA,"(365,Inf]",NA,"(365,Inf]"
11596,closed,jacobbuck,volunter,jacobbuck,volunter,0,3,714,0,714,NA,"(365,Inf]",NA,"(365,Inf]"
11595,closed,supaiku0,volunter,50Wliu,volunter,10,2,703,10,703,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11594,closed,luclu,volunter,luclu,volunter,157,5,709,1,552,"(30,180]","(365,Inf]","(0,1]","(365,Inf]"
11593,closed,jarodium,volunter,50Wliu,volunter,0,5,714,0,714,NA,"(365,Inf]",NA,"(365,Inf]"
11592,closed,JetLua,volunter,50Wliu,volunter,1,5,714,0,713,"(0,1]","(365,Inf]",NA,"(365,Inf]"
11591,closed,unic0rn,volunter,stale[bot],bot,506,22,704,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11590,closed,tedyun,volunter,50Wliu,volunter,23,70,528,0,505,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11589,closed,aminroosta,volunter,50Wliu,volunter,0,11,736,0,736,NA,"(365,Inf]",NA,"(365,Inf]"
11588,closed,anothermh,volunter,anothermh,volunter,0,1,0,715,715,NA,NA,"(365,Inf]","(365,Inf]"
11587,closed,taitruong,volunter,taitruong,volunter,0,3,715,0,715,NA,"(365,Inf]",NA,"(365,Inf]"
11586,closed,eugenesvk,volunter,paulcbetts,volunter,0,12,715,0,715,NA,"(365,Inf]",NA,"(365,Inf]"
11585,closed,bretonics,volunter,50Wliu,volunter,0,4,715,0,715,NA,"(365,Inf]",NA,"(365,Inf]"
11584,closed,fusion809,volunter,50Wliu,volunter,0,2,716,0,716,NA,"(365,Inf]",NA,"(365,Inf]"
11583,closed,SalihKARAHAN,volunter,lee-dohm,employee,10,5,714,0,704,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11582,closed,Daemoen,volunter,mnquintana,volunter,103,9,712,0,609,"(30,180]","(365,Inf]",NA,"(365,Inf]"
11579,closed,atombender,volunter,50Wliu,volunter,5,5,714,1,711,"(1,30]","(365,Inf]","(0,1]","(365,Inf]"
11578,closed,salaz4r,volunter,stale[bot],bot,508,1,0,706,198,"(365,Inf]",NA,"(365,Inf]","(180,365]"
11577,closed,AjiHajir,volunter,rsese,employee,668,2,305,363,0,"(365,Inf]","(180,365]","(180,365]",NA
11575,closed,Pierrounator,volunter,stale[bot],bot,508,1,0,706,198,"(365,Inf]",NA,"(365,Inf]","(180,365]"
11574,closed,AshlynBlack,volunter,lee-dohm,employee,49,16,702,4,657,"(30,180]","(365,Inf]","(1,30]","(365,Inf]"
11573,closed,monkpit,volunter,lee-dohm,employee,0,2,716,0,716,NA,"(365,Inf]",NA,"(365,Inf]"
11572,closed,MichaelJCole,volunter,Ben3eeE,volunter,174,4,709,2,537,"(30,180]","(365,Inf]","(1,30]","(365,Inf]"
11571,closed,Zectbumo,volunter,50Wliu,volunter,0,2,716,0,716,NA,"(365,Inf]",NA,"(365,Inf]"
11570,closed,tejainece,volunter,lee-dohm,employee,6,7,716,0,709,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11569,closed,topksharma,volunter,50Wliu,volunter,0,2,716,0,716,NA,"(365,Inf]",NA,"(365,Inf]"
11568,closed,lyhongpon,volunter,50Wliu,volunter,0,2,717,0,716,NA,"(365,Inf]",NA,"(365,Inf]"
11567,closed,JoeyEremondi,volunter,lee-dohm,employee,5,11,711,0,705,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11566,closed,juil,volunter,lee-dohm,employee,4,7,716,0,712,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11565,closed,v3ss0n,volunter,lee-dohm,employee,0,4,717,0,717,NA,"(365,Inf]",NA,"(365,Inf]"
11563,closed,mitchellnemitz,volunter,lee-dohm,employee,0,2,717,0,717,NA,"(365,Inf]",NA,"(365,Inf]"
11561,closed,samuelyeshua,volunter,lee-dohm,employee,0,2,717,0,717,NA,"(365,Inf]",NA,"(365,Inf]"
11560,closed,asmundstavdahl,volunter,lee-dohm,employee,0,11,712,0,712,NA,"(365,Inf]",NA,"(365,Inf]"
11559,closed,bjornwsv,volunter,50Wliu,volunter,0,5,717,0,717,NA,"(365,Inf]",NA,"(365,Inf]"
11558,closed,neznayka82,volunter,lee-dohm,employee,0,3,718,0,717,NA,"(365,Inf]",NA,"(365,Inf]"
11557,closed,seanmars,volunter,lee-dohm,employee,0,2,717,0,717,NA,"(365,Inf]",NA,"(365,Inf]"
11556,closed,stephanfriedrich,volunter,lee-dohm,employee,0,3,718,0,717,NA,"(365,Inf]",NA,"(365,Inf]"
11555,closed,zhangbg,volunter,50Wliu,volunter,0,2,718,0,718,NA,"(365,Inf]",NA,"(365,Inf]"
11554,closed,kasikasi2014,volunter,maxbrunsfeld,employee,413,18,709,0,296,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11553,closed,romgrk,volunter,romgrk,volunter,12,4,716,0,705,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11551,closed,50Wliu,volunter,ungb,volunter,640,4,606,0,34,"(365,Inf]","(365,Inf]",NA,"(30,180]"
11549,closed,coderobe,volunter,50Wliu,volunter,0,5,718,0,718,NA,"(365,Inf]",NA,"(365,Inf]"
11548,open,backspaces,volunter,null,volunter,null,19,403,0,null,NA,"(365,Inf]",NA,NA
11546,closed,henri-hulski,volunter,lee-dohm,employee,1,3,717,1,717,"(0,1]","(365,Inf]","(0,1]","(365,Inf]"
11545,closed,ghost,volunter,null,volunter,0,4,718,0,718,NA,"(365,Inf]",NA,"(365,Inf]"
11543,closed,BrainCrumbz,volunter,damieng,volunter,224,7,713,0,489,"(180,365]","(365,Inf]",NA,"(365,Inf]"
11542,closed,MichaelJCole,volunter,lee-dohm,employee,26,7,758,0,732,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11540,closed,ebordeau,volunter,50Wliu,volunter,0,2,719,0,719,NA,"(365,Inf]",NA,"(365,Inf]"
11538,closed,Ingramz,volunter,50Wliu,volunter,0,3,719,0,719,NA,"(365,Inf]",NA,"(365,Inf]"
11536,closed,octref,volunter,50Wliu,volunter,0,2,719,0,719,NA,"(365,Inf]",NA,"(365,Inf]"
11535,closed,ugoa,volunter,lee-dohm,employee,0,12,714,0,713,NA,"(365,Inf]",NA,"(365,Inf]"
11533,closed,deckar01,volunter,stale[bot],bot,510,2,709,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11532,closed,bretonics,volunter,50Wliu,volunter,0,3,719,0,719,NA,"(365,Inf]",NA,"(365,Inf]"
11531,closed,mawint,volunter,50Wliu,volunter,284,49,711,1,429,"(180,365]","(365,Inf]","(0,1]","(365,Inf]"
11530,closed,puranjayjain,volunter,50Wliu,volunter,0,3,719,0,719,NA,"(365,Inf]",NA,"(365,Inf]"
11529,closed,despairblue,volunter,despairblue,volunter,49,8,717,0,668,"(30,180]","(365,Inf]",NA,"(365,Inf]"
11528,closed,Charbrec,volunter,damieng,volunter,216,15,713,0,498,"(180,365]","(365,Inf]",NA,"(365,Inf]"
11527,closed,ghost,volunter,50Wliu,volunter,0,2,716,0,716,NA,"(365,Inf]",NA,"(365,Inf]"
11526,closed,jolsen71,volunter,lee-dohm,employee,3,5,717,2,716,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11525,closed,PsiReaver,volunter,50Wliu,volunter,42,3,717,0,675,"(30,180]","(365,Inf]",NA,"(365,Inf]"
11524,closed,ghs,volunter,lee-dohm,employee,2,17,717,0,715,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11523,closed,kuba-orlik,volunter,stale[bot],bot,581,4,571,190,180,"(365,Inf]","(365,Inf]","(180,365]","(30,180]"
11522,closed,ewot,volunter,stale[bot],bot,563,14,740,2,180,"(365,Inf]","(365,Inf]","(1,30]","(30,180]"
11521,closed,kwin-wang,volunter,lee-dohm,employee,2,2,717,2,717,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11520,closed,icimasa,volunter,icimasa,volunter,7,16,719,0,712,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11519,closed,justinchristensen66,volunter,lee-dohm,employee,7,19,719,0,712,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11518,closed,scottbarrow,volunter,50Wliu,volunter,0,2,720,0,720,NA,"(365,Inf]",NA,"(365,Inf]"
11517,closed,zackhall,volunter,50Wliu,volunter,0,5,719,0,719,NA,"(365,Inf]",NA,"(365,Inf]"
11516,closed,50Wliu,volunter,damieng,volunter,163,4,714,1,552,"(30,180]","(365,Inf]","(0,1]","(365,Inf]"
11515,closed,ghost,volunter,null,volunter,77,1,0,717,640,"(30,180]",NA,"(365,Inf]","(365,Inf]"
11514,closed,smaili,volunter,50Wliu,volunter,0,2,720,0,720,NA,"(365,Inf]",NA,"(365,Inf]"
11513,closed,alexchandel,volunter,50Wliu,volunter,0,2,720,0,720,NA,"(365,Inf]",NA,"(365,Inf]"
11512,closed,actcontpr,volunter,50Wliu,volunter,0,2,720,0,720,NA,"(365,Inf]",NA,"(365,Inf]"
11510,closed,sgoendoer,volunter,lee-dohm,employee,3,4,720,0,717,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11509,closed,vyasriday,volunter,50Wliu,volunter,0,4,721,0,721,NA,"(365,Inf]",NA,"(365,Inf]"
11508,closed,Chechare,volunter,50Wliu,volunter,24,3,719,0,695,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11507,closed,juvevood,volunter,50Wliu,volunter,0,4,721,0,721,NA,"(365,Inf]",NA,"(365,Inf]"
11505,closed,johnthomas00,volunter,johnthomas00,volunter,0,5,721,0,721,NA,"(365,Inf]",NA,"(365,Inf]"
11504,closed,NJDEN,volunter,damieng,volunter,130,2,588,129,587,"(30,180]","(365,Inf]","(30,180]","(365,Inf]"
11503,closed,puranjayjain,volunter,puranjayjain,volunter,1,2,720,1,720,"(0,1]","(365,Inf]","(0,1]","(365,Inf]"
11502,closed,belldandu,volunter,lee-dohm,employee,0,5,722,0,722,NA,"(365,Inf]",NA,"(365,Inf]"
11501,closed,analca3,volunter,50Wliu,volunter,1,5,722,0,721,"(0,1]","(365,Inf]",NA,"(365,Inf]"
11500,closed,tomkowz,volunter,lee-dohm,employee,74,5,717,2,645,"(30,180]","(365,Inf]","(1,30]","(365,Inf]"
11499,closed,MadSpindel,volunter,lee-dohm,employee,3,12,709,3,709,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11497,closed,dstack4273,volunter,stale[bot],bot,514,4,712,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11496,closed,marudor,volunter,marudor,volunter,0,2,723,0,723,NA,"(365,Inf]",NA,"(365,Inf]"
11495,closed,umpirsky,volunter,50Wliu,volunter,0,2,723,0,723,NA,"(365,Inf]",NA,"(365,Inf]"
11493,closed,Wang-Kai,volunter,50Wliu,volunter,0,2,723,0,723,NA,"(365,Inf]",NA,"(365,Inf]"
11492,closed,kbrose,volunter,damieng,volunter,4,6,723,0,718,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11491,closed,KSXGitHub,volunter,lee-dohm,employee,40,2,680,40,680,"(30,180]","(365,Inf]","(30,180]","(365,Inf]"
11490,closed,dmynerd78,volunter,damieng,volunter,19,4,720,1,702,"(1,30]","(365,Inf]","(0,1]","(365,Inf]"
11486,closed,goeddea,volunter,lee-dohm,employee,7,7,722,1,716,"(1,30]","(365,Inf]","(0,1]","(365,Inf]"
11485,closed,mkoskar,volunter,mkoskar,volunter,19,7,710,12,703,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11484,closed,PhiLhoSoft,volunter,simurai,employee,150,27,717,0,568,"(30,180]","(365,Inf]",NA,"(365,Inf]"
11483,closed,Alhadis,volunter,Alhadis,volunter,146,12,717,0,570,"(30,180]","(365,Inf]",NA,"(365,Inf]"
11482,closed,michael-k,volunter,michael-k,volunter,0,4,724,0,724,NA,"(365,Inf]",NA,"(365,Inf]"
11481,closed,Bertutchio,volunter,50Wliu,volunter,4,7,724,0,719,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11480,closed,orthes,volunter,50Wliu,volunter,29,3,692,29,692,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11479,closed,gerbsen,volunter,50Wliu,volunter,2,6,724,0,721,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11477,closed,aexmachina,volunter,lee-dohm,employee,0,13,724,0,724,NA,"(365,Inf]",NA,"(365,Inf]"
11476,closed,amytruong,volunter,50Wliu,volunter,0,2,724,0,724,NA,"(365,Inf]",NA,"(365,Inf]"
11473,closed,t9md,volunter,BinaryMuse,employee,4,2,720,4,720,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11472,closed,tobiasboyd,volunter,stale[bot],bot,515,18,714,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11471,closed,Arcanemagus,volunter,lee-dohm,employee,0,6,725,0,724,NA,"(365,Inf]",NA,"(365,Inf]"
11470,closed,MilesRoberts,volunter,MilesRoberts,volunter,0,3,725,0,725,NA,"(365,Inf]",NA,"(365,Inf]"
11469,closed,ashevch,volunter,stale[bot],bot,516,1,0,714,198,"(365,Inf]",NA,"(365,Inf]","(180,365]"
11468,closed,beautispy,volunter,damieng,volunter,3,2,721,3,721,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11467,closed,doberkofler,volunter,50Wliu,volunter,0,2,725,0,725,NA,"(365,Inf]",NA,"(365,Inf]"
11466,closed,LudwikJaniuk,volunter,stale[bot],bot,516,3,706,8,198,"(365,Inf]","(365,Inf]","(1,30]","(180,365]"
11465,closed,bharadwaj-raju,volunter,50Wliu,volunter,0,2,725,0,725,NA,"(365,Inf]",NA,"(365,Inf]"
11464,closed,UziTech,volunter,lee-dohm,employee,12,44,42,0,30,"(1,30]","(30,180]",NA,"(1,30]"
11462,closed,BlaM,volunter,BlaM,volunter,0,14,741,0,741,NA,"(365,Inf]",NA,"(365,Inf]"
11461,closed,anothergituser,volunter,stale[bot],bot,516,1,0,714,198,"(365,Inf]",NA,"(365,Inf]","(180,365]"
11460,closed,ivankravets,volunter,ivankravets,volunter,0,3,725,0,725,NA,"(365,Inf]",NA,"(365,Inf]"
11458,closed,Akshar-Patel,volunter,Akshar-Patel,volunter,0,8,725,0,725,NA,"(365,Inf]",NA,"(365,Inf]"
11457,closed,othpiik,volunter,othpiik,volunter,1,16,724,0,723,"(0,1]","(365,Inf]",NA,"(365,Inf]"
11456,open,johnsonz,volunter,stale[bot],bot,null,10,210,529,null,NA,"(180,365]","(365,Inf]",NA
11455,closed,eddiemonge,volunter,50Wliu,volunter,0,7,718,0,718,NA,"(365,Inf]",NA,"(365,Inf]"
11454,closed,okonomiyaki3000,volunter,damieng,volunter,7,11,724,0,718,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11453,closed,wellsonjain,volunter,thomasjo,volunter,91,7,628,90,627,"(30,180]","(365,Inf]","(30,180]","(365,Inf]"
11452,closed,aqsous,volunter,50Wliu,volunter,0,2,726,0,726,NA,"(365,Inf]",NA,"(365,Inf]"
11451,closed,truebey,volunter,damieng,volunter,22,5,724,0,702,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11450,open,damieng,volunter,stale[bot],bot,null,12,679,5,null,NA,"(365,Inf]","(1,30]",NA
11449,closed,Ben3eeE,volunter,50Wliu,volunter,0,4,725,0,725,NA,"(365,Inf]",NA,"(365,Inf]"
11448,closed,jamesonquinn,volunter,lee-dohm,employee,77,19,723,0,645,"(30,180]","(365,Inf]",NA,"(365,Inf]"
11447,closed,Neutrino-Sunset,volunter,Neutrino-Sunset,volunter,21,2,703,20,703,"(1,30]","(365,Inf]","(1,30]","(365,Inf]"
11446,closed,v3ss0n,volunter,stale[bot],bot,517,4,715,0,198,"(365,Inf]","(365,Inf]",NA,"(180,365]"
11445,closed,toovs,volunter,50Wliu,volunter,0,3,726,0,726,NA,"(365,Inf]",NA,"(365,Inf]"
11444,closed,JohanLorenzo,volunter,50Wliu,volunter,0,8,726,0,726,NA,"(365,Inf]",NA,"(365,Inf]"
11443,open,ghost,volunter,lee-dohm,employee,null,29,727,3,null,NA,"(365,Inf]","(1,30]",NA
11442,closed,kostadinnm,volunter,kostadinnm,volunter,8,20,721,0,713,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11441,closed,haochengxu,volunter,stale[bot],bot,517,2,212,503,198,"(365,Inf]","(180,365]","(365,Inf]","(180,365]"
11440,closed,Akshar-Patel,volunter,50Wliu,volunter,0,2,726,0,726,NA,"(365,Inf]",NA,"(365,Inf]"
11439,closed,axefrog,volunter,50Wliu,volunter,237,6,720,0,483,"(180,365]","(365,Inf]",NA,"(365,Inf]"
11435,closed,borisovg,volunter,borisovg,volunter,62,3,666,58,661,"(30,180]","(365,Inf]","(30,180]","(365,Inf]"
11434,closed,thedaniel,volunter,stale[bot],bot,680,6,666,0,14,"(365,Inf]","(365,Inf]",NA,"(1,30]"
11433,closed,florianb,volunter,florianb,volunter,0,2,727,0,727,NA,"(365,Inf]",NA,"(365,Inf]"
11432,closed,smohadjer,volunter,50Wliu,volunter,0,4,727,0,727,NA,"(365,Inf]",NA,"(365,Inf]"
11431,closed,procuteboy,volunter,procuteboy,volunter,4,8,726,0,722,"(1,30]","(365,Inf]",NA,"(365,Inf]"
11430,closed,sh01ch1,volunter,50Wliu,volunter,0,3,727,0,727,NA,"(365,Inf]",NA,"(365,Inf]"
11429,open,314eter,volunter,null,volunter,null,2,0,504,null,NA,NA,"(365,Inf]",NA
11428,closed,juil,volunter,stale[bot],bot,518,4,716,1,198,"(365,Inf]","(365,Inf]","(0,1]","(180,365]"
11425,closed,stevenhalase,volunter,50Wliu,volunter,0,2,728,0,728,NA,"(365,Inf]",NA,"(365,Inf]"
11424,open,the100rabh,volunter,null,volunter,null,4,632,0,null,NA,"(365,Inf]",NA,NA
11423,closed,varunagrawal,volunter,50Wliu,volunter,0,3,728,0,728,NA,"(365,Inf]",NA,"(365,Inf]"
