id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
7056,closed,thardes2,volunter,MarshallOfSound,volunter,0,3,0,0,0
7055,closed,Sential,volunter,MarshallOfSound,volunter,0,6,574,0,574
7054,closed,1999,volunter,zcbenz,employee,11,16,10,0,0
7052,closed,craxal,volunter,zcbenz,employee,0,5,6,0,6
7051,closed,kferrio,volunter,zcbenz,employee,0,9,1,0,1
7050,closed,Ikana,volunter,Ikana,volunter,448,3,0,0,447
7049,open,weiway,volunter,kevinsawicki,employee,null,21,546,0,null
7048,closed,vitya1,volunter,jlord,volunter,0,3,0,0,0
7047,closed,eric-naguras,volunter,MarshallOfSound,volunter,0,3,0,0,0
7046,closed,guohailin0323,volunter,zcbenz,employee,0,2,0,0,0
7045,closed,Qquanwei,volunter,MarshallOfSound,volunter,0,4,0,0,0
7044,closed,cumajkeee,volunter,zcbenz,employee,0,1,0,0,0
7043,closed,gormat,volunter,MarshallOfSound,volunter,0,6,425,0,425
7042,closed,leewill1120,volunter,kevinsawicki,employee,77,4,76,0,0
7040,closed,jwu,volunter,zcbenz,employee,2,3,2,0,0
7039,closed,leshow,volunter,kevinsawicki,employee,0,1,0,0,0
7038,closed,fabdelgado,volunter,kevinsawicki,employee,30,3,30,0,0
7037,closed,rgbkrk,volunter,zcbenz,employee,0,2,0,0,0
7036,closed,yayolius,volunter,zcbenz,employee,0,6,0,0,0
7035,closed,nikola,volunter,zcbenz,employee,9,4,20,1,12
7034,closed,lordminor,volunter,zcbenz,employee,0,4,0,0,0
7033,closed,junjunruan,volunter,MarshallOfSound,volunter,0,1,0,0,0
7032,closed,bpasero,volunter,bpasero,volunter,0,1,0,0,0
7031,closed,koenbok,volunter,koenbok,volunter,0,0,null,null,null
7030,closed,serjN,volunter,zcbenz,employee,0,1,0,0,0
7027,closed,davisford,volunter,zcbenz,employee,0,1,0,0,0
7025,closed,mncharity,volunter,zcbenz,employee,0,0,null,null,null
7024,closed,evancohen,volunter,zcbenz,employee,273,2,273,0,0
7023,closed,tHBp,volunter,zcbenz,employee,0,7,127,0,127
7022,closed,bpasero,volunter,zcbenz,employee,273,4,273,0,0
7021,closed,r1si,volunter,zcbenz,employee,0,1,0,0,0
7020,closed,NistorCristian,volunter,NistorCristian,volunter,0,1,0,0,0
7017,closed,derfmilo,volunter,derfmilo,volunter,0,3,0,311,311
7016,closed,rodryquintero,volunter,mnquintana,volunter,0,4,0,0,0
7015,closed,Islandman93,volunter,Islandman93,volunter,35,3,34,1,0
7014,closed,Ugarz,volunter,zcbenz,employee,0,7,0,0,0
7013,closed,krokofant,volunter,krokofant,volunter,0,0,null,null,null
7012,closed,F-happy,volunter,MarshallOfSound,volunter,0,3,0,0,0
7011,closed,tejohnso,volunter,zcbenz,employee,10,1,0,1,9
7010,closed,chandrachivukula,volunter,zcbenz,employee,1,1,0,1,0
7009,closed,aranajhonny,volunter,mnquintana,volunter,1,2,0,1,0
7008,closed,F-happy,volunter,enlight,volunter,13,10,13,0,0
7007,closed,PragmaticEd,volunter,MarshallOfSound,volunter,0,6,0,0,0
7005,closed,guanyong1993,volunter,zcbenz,employee,276,5,274,2,0
7004,closed,brian-mann,volunter,zcbenz,employee,53,6,53,0,0
7000,closed,lebornjose,volunter,lebornjose,volunter,2,1,0,0,2
12980,open,webarchymeta,volunter,null,volunter,null,0,null,null,null
12979,open,alexanderturinske,volunter,null,volunter,null,1,0,0,null
12978,open,cawa-93,volunter,null,volunter,null,0,null,null,null
12976,open,justin-elliott,volunter,null,volunter,null,1,0,0,null
12974,open,ahmedmohamedali,volunter,null,volunter,null,4,5,0,null
12973,open,Ajeey,volunter,null,volunter,null,0,null,null,null
12972,open,i2gor87,volunter,null,volunter,null,1,0,0,null
12971,open,muxiaozi,volunter,null,volunter,null,3,5,0,null
12970,closed,wspl,volunter,MarshallOfSound,volunter,0,3,0,0,0
12969,open,joshtynjala,volunter,null,volunter,null,1,0,0,null
12965,open,BinaryMoon,volunter,null,volunter,null,1,0,0,null
12961,closed,xthdraft,volunter,MarshallOfSound,volunter,0,3,0,0,0
12960,open,alexcroox,volunter,MarshallOfSound,volunter,null,4,0,0,null
12959,open,stefaneli31,volunter,null,volunter,null,1,0,0,null
12958,open,fengyueran,volunter,null,volunter,null,1,0,0,null
12956,closed,miniak,volunter,jkleinsc,employee,0,1,0,0,0
12955,closed,albinekb,volunter,sethlu,volunter,4,3,0,4,0
12435,open,MCMicS,volunter,null,volunter,null,0,null,null,null
12434,closed,liguanpei,volunter,sofianguy,volunter,0,2,0,0,0
12433,closed,mozillo,volunter,MarshallOfSound,volunter,0,3,3,0,3
12431,closed,mdings,volunter,codebytere,employee,0,3,0,0,0
12430,closed,Ahmeddessouki91,volunter,timfish,volunter,0,1,0,0,0
12429,closed,mpl1337,volunter,codebytere,employee,0,3,10,0,10
12427,closed,yoannmoinet,volunter,sofianguy,volunter,2,16,59,0,56
12425,closed,dkadrios,volunter,dkadrios,volunter,17,7,17,0,0
12424,closed,countravioli,volunter,nornagon,volunter,2,2,0,2,0
12423,open,jfabiani,volunter,null,volunter,null,3,1,0,null
12421,closed,Wernerson,volunter,MarshallOfSound,volunter,0,2,0,0,0
12420,closed,pushkin-,volunter,codebytere,employee,0,0,null,null,null
12418,closed,dennyx,volunter,MarshallOfSound,volunter,0,3,0,0,0
12416,open,felixrieseberg,volunter,null,volunter,null,4,20,4,null
12415,open,danieldaeschle,volunter,null,volunter,null,2,0,0,null
12414,closed,garyking,volunter,MarshallOfSound,volunter,0,5,2,0,2
12413,closed,yzgyyang,volunter,codebytere,employee,2,3,1,0,0
12410,closed,ameerthehacker,volunter,sofianguy,volunter,0,2,0,0,0
12406,closed,linfanboss,volunter,sofianguy,volunter,10,3,10,0,0
12405,closed,sindresorhus,volunter,codebytere,employee,15,4,0,0,14
6997,closed,lebornjose,volunter,kevinsawicki,employee,0,6,0,0,0
6996,open,Pablohn26,volunter,null,volunter,null,9,604,2,null
6995,closed,guohailin0323,volunter,guohailin0323,volunter,2,1,0,2,0
6994,closed,ChangMM,volunter,kevinsawicki,employee,35,2,32,2,0
6993,open,boyvinall,volunter,MarshallOfSound,volunter,null,13,2,0,null
6992,closed,MajorEngi,volunter,kevinsawicki,employee,5,3,5,0,0
6991,closed,koush,volunter,MarshallOfSound,volunter,0,3,0,0,0
6990,closed,keerthivasan-r,volunter,MarshallOfSound,volunter,0,2,0,0,0
6988,closed,bdxing,volunter,kevinsawicki,employee,35,2,35,0,0
6987,closed,KochiyaOcean,volunter,zcbenz,employee,0,1,0,0,0
6982,closed,zeke,employee,zeke,employee,0,9,0,0,0
6978,closed,xywz,volunter,zcbenz,employee,5,3,4,0,1
6976,closed,xywz,volunter,MarshallOfSound,volunter,0,1,0,0,0
6975,closed,xywz,volunter,MarshallOfSound,volunter,0,5,4,0,4
6974,closed,xywz,volunter,MarshallOfSound,volunter,0,1,0,0,0
6973,closed,xywz,volunter,zcbenz,employee,4,3,4,0,0
6972,closed,xywz,volunter,zcbenz,employee,25,6,34,0,8
6971,closed,bennyn,volunter,kevinsawicki,employee,1,5,0,0,0
6970,closed,Menci,volunter,zcbenz,employee,0,5,0,0,0
6969,closed,ivarptr,volunter,kevinsawicki,employee,0,2,0,0,0
6968,closed,z-ax,volunter,zcbenz,employee,1,2,0,1,0
6967,closed,hisune,volunter,hisune,volunter,0,2,0,0,0
6966,closed,koush,volunter,kevinsawicki,employee,36,5,36,0,0
6965,closed,saturngod,volunter,saturngod,volunter,0,1,0,0,0
6964,closed,guanyong1993,volunter,MarshallOfSound,volunter,0,3,0,0,0
6960,closed,varunkumar,volunter,kevinsawicki,employee,0,1,0,0,0
6959,closed,koush,volunter,zcbenz,employee,0,3,0,0,0
6958,closed,Thomas101,volunter,zcbenz,employee,172,20,142,0,29
6957,closed,Joshua-Smith,volunter,kevinsawicki,employee,0,2,0,0,0
6956,closed,fuchidahiro,volunter,fuchidahiro,volunter,7,11,609,0,601
6955,closed,Mercieral,volunter,zcbenz,employee,47,1,0,0,47
6954,closed,lipis,volunter,zcbenz,employee,0,0,null,null,null
6953,closed,koush,volunter,zcbenz,employee,0,1,0,0,0
6951,closed,jschimmoeller,volunter,zcbenz,employee,0,3,97,0,96
6950,closed,pfrazee,volunter,zcbenz,employee,0,1,0,0,0
6949,closed,koush,volunter,zcbenz,employee,1,1,0,0,1
6947,closed,golgobot,volunter,kevinsawicki,employee,0,7,0,0,0
6946,open,rainyday,volunter,null,volunter,null,18,624,0,null
6945,closed,jviotti,volunter,jviotti,volunter,0,3,0,0,0
6943,closed,bodewig,volunter,zcbenz,employee,0,2,26,0,26
6942,closed,koush,volunter,zcbenz,employee,1,4,213,0,212
6940,closed,koush,volunter,zcbenz,employee,1,3,0,0,0
6939,closed,nikola,volunter,kevinsawicki,employee,164,3,16,17,130
6937,open,koush,volunter,null,volunter,null,7,424,0,null
6933,closed,Bram-Zijp,volunter,Bram-Zijp,volunter,0,3,282,0,281
6931,closed,zeke,employee,zeke,employee,86,3,0,0,85
6930,closed,nishant09,volunter,kevinsawicki,employee,0,2,0,0,0
6928,closed,scotttrinh,volunter,zcbenz,employee,0,0,null,null,null
6927,closed,acuemor,volunter,zcbenz,employee,0,3,0,0,0
6924,closed,zcbenz,employee,kevinsawicki,employee,0,1,0,0,0
6921,closed,Trixt0r,volunter,MarshallOfSound,volunter,1,9,0,0,0
6920,closed,jnugh,volunter,zcbenz,employee,0,1,0,0,0
6918,closed,TomKaltz,volunter,TomKaltz,volunter,0,8,0,0,0
6917,closed,KirillGrigoriev,volunter,KirillGrigoriev,volunter,0,2,0,0,0
6916,closed,vladkens,volunter,zcbenz,employee,1,1,0,1,0
6915,closed,briannyeko,volunter,paulcbetts,volunter,0,1,0,0,0
6914,closed,StefMa,volunter,MarshallOfSound,volunter,0,1,0,0,0
6912,closed,markwylde,volunter,deepak1556,volunter,0,1,0,0,0
6911,closed,chito256,volunter,MarshallOfSound,volunter,0,10,0,0,0
6910,closed,ghost,volunter,zcbenz,employee,1,1,0,1,0
6909,closed,TSM696,volunter,MarshallOfSound,volunter,0,2,0,0,0
6908,closed,molster,volunter,zcbenz,employee,283,12,281,1,0
6907,closed,nishant09,volunter,kevinsawicki,employee,41,8,542,2,502
6906,closed,coreybutler,volunter,kevinsawicki,employee,0,10,0,0,0
6905,closed,poiru,volunter,zcbenz,employee,2,2,0,2,0
6904,closed,fabdelgado,volunter,zcbenz,employee,30,4,30,0,0
6903,closed,krillr,volunter,zcbenz,employee,2,12,476,0,473
6901,closed,wmnnd,volunter,kevinsawicki,employee,171,1,0,0,171
6899,closed,zh99998,volunter,zcbenz,employee,2,2,542,2,542
6898,closed,SamXChen,volunter,zcbenz,employee,284,4,284,0,0
6897,closed,feross,volunter,zcbenz,employee,2,2,0,2,0
6894,closed,cuixiping,volunter,zcbenz,employee,28,1,0,1,27
6893,closed,wangxiexe,volunter,MarshallOfSound,volunter,0,10,265,0,265
6892,closed,dtiesling,volunter,zcbenz,employee,4,6,493,0,489
6891,closed,rafajaques,volunter,kevinsawicki,employee,0,1,0,0,0
6890,closed,tejohnso,volunter,zcbenz,employee,0,1,0,0,0
6889,closed,gabriel,volunter,codebytere,employee,526,5,526,0,0
6887,closed,lyssdod,volunter,zcbenz,employee,0,1,0,0,0
6886,closed,hamdipro,volunter,jlord,volunter,0,1,0,0,0
6885,closed,reiberdatschi23,volunter,kevinsawicki,employee,0,2,0,0,0
6884,closed,kreck,volunter,kevinsawicki,employee,0,2,0,0,0
6883,closed,odubuc,volunter,odubuc,volunter,0,4,0,0,0
6880,closed,hogaFarming,volunter,zcbenz,employee,0,1,0,0,0
6879,closed,nantas,volunter,zcbenz,employee,0,4,0,0,0
6878,closed,Feelnoobskill,volunter,MarshallOfSound,volunter,0,1,0,0,0
6877,closed,raregrass,volunter,zcbenz,employee,0,1,0,0,0
6876,closed,AJPiPm,volunter,zcbenz,employee,0,1,0,0,0
6873,closed,blueoctopus,volunter,zcbenz,employee,34,5,24,6,2
6869,closed,vaughnroyko,volunter,zcbenz,employee,5,7,5,0,0
6868,closed,pofider,volunter,codebytere,employee,639,13,638,1,0
6866,closed,joshaber,employee,zcbenz,employee,0,0,null,null,null
6864,closed,salmoro,volunter,zcbenz,employee,286,6,531,0,245
6863,closed,seanchas116,volunter,zcbenz,employee,14,0,null,null,null
6862,closed,thanpolas,volunter,MarshallOfSound,volunter,0,3,0,0,0
6860,closed,mickylad,volunter,kevinsawicki,employee,294,1,0,0,294
6859,closed,enrimr,volunter,zcbenz,employee,1,3,460,1,460
6855,closed,bridiver,volunter,kevinsawicki,employee,0,0,null,null,null
6854,closed,paulbeliavskisPanviva,volunter,MarshallOfSound,volunter,0,3,0,0,0
6852,closed,doughsay,volunter,kevinsawicki,employee,0,1,0,0,0
6849,closed,mayeaux,volunter,kevinsawicki,employee,0,8,623,0,623
6847,closed,mjmvisser,volunter,zcbenz,employee,31,2,31,0,0
6845,closed,lesleyandrez,volunter,zcbenz,employee,1,1,0,0,1
6844,closed,KeitIG,volunter,zcbenz,employee,37,1,0,1,35
6843,closed,Iliyass,volunter,MarshallOfSound,volunter,0,7,17,0,17
6842,closed,remexre,volunter,zcbenz,employee,2,1,0,2,0
6841,closed,marceloclp,volunter,kevinsawicki,employee,33,2,32,1,0
6840,closed,garmjs,volunter,garmjs,volunter,15,3,15,0,0
6839,closed,obetomuniz,volunter,obetomuniz,volunter,0,0,null,null,null
6837,closed,vulpino,volunter,zcbenz,employee,3,7,1,1,0
6836,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,64,15,64,0,0
6835,closed,govi2010,volunter,kevinsawicki,employee,38,8,235,2,199
6834,closed,wmnnd,volunter,MarshallOfSound,volunter,0,13,0,0,0
6833,closed,tylerjames,volunter,tylerjames,volunter,2,4,1,0,0
6831,closed,kodiSPO,volunter,kodiSPO,volunter,0,0,null,null,null
6830,closed,ncortines,volunter,zcbenz,employee,9,2,3,0,6
6828,open,Roaders,volunter,null,volunter,null,11,458,0,null
6827,closed,Roaders,volunter,MarshallOfSound,volunter,0,2,0,0,0
6825,closed,quasipedia,volunter,zcbenz,employee,5,7,5,0,0
6824,closed,ShivangiGa,volunter,zcbenz,employee,5,5,5,0,0
6823,closed,bsclifton,volunter,bsclifton,volunter,143,12,215,0,73
6822,closed,nikola,volunter,nikola,volunter,0,2,0,0,0
6821,closed,natew,volunter,zcbenz,employee,0,1,0,0,0
6820,closed,nishant09,volunter,MarshallOfSound,volunter,0,11,0,0,0
6819,closed,duncanleo,volunter,zcbenz,employee,0,1,0,0,0
6818,closed,akashnimare,volunter,zcbenz,employee,0,1,0,0,0
6815,closed,nishant09,volunter,MarshallOfSound,volunter,0,2,100,0,100
6813,closed,adill,volunter,zcbenz,employee,5,3,5,0,0
6811,closed,mickylad,volunter,zcbenz,employee,5,4,0,0,5
6809,closed,jakubzitny,volunter,zcbenz,employee,0,5,14,0,14
6808,closed,nikola,volunter,zcbenz,employee,0,7,0,0,0
6807,closed,yunchancho,volunter,zcbenz,employee,292,2,278,13,0
6806,closed,deejbee,volunter,zcbenz,employee,291,11,291,0,0
6805,closed,stanleyxu2005,volunter,zcbenz,employee,1,6,124,0,123
6803,closed,josephst,volunter,kevinsawicki,employee,98,9,97,0,0
6802,closed,YurySolovyov,volunter,YurySolovyov,volunter,0,4,0,0,0
6800,closed,kirkouimet,volunter,kevinsawicki,employee,0,2,0,0,0
6799,closed,bertyhell,volunter,bertyhell,volunter,0,3,0,0,0
6798,closed,Uhsac,volunter,kevinsawicki,employee,0,3,0,0,0
6797,closed,EvaristoPerez,volunter,zcbenz,employee,0,2,18,0,18
6795,closed,zalexou,volunter,zcbenz,employee,1,6,1,0,0
6794,closed,tquetano-r7,volunter,tquetano-r7,volunter,0,1,0,0,0
6793,closed,Marcelo-Petrucelli,volunter,kevinsawicki,employee,1,8,1,0,0
6792,closed,mrjonny2,volunter,zcbenz,employee,0,1,0,0,0
6791,closed,egoist,volunter,zcbenz,employee,0,1,0,0,0
6790,closed,bernex,volunter,zcbenz,employee,0,1,0,0,0
6786,closed,bennyn,volunter,zcbenz,employee,0,3,0,0,0
6785,closed,ivomachado,volunter,zcbenz,employee,0,1,0,0,0
6784,closed,alex-zhang,volunter,zcbenz,employee,17,3,0,0,16
6783,closed,MarshallOfSound,volunter,zcbenz,employee,300,5,300,0,0
6781,closed,tylerjames,volunter,tylerjames,volunter,0,2,0,0,0
6779,closed,unional,volunter,zcbenz,employee,0,1,0,0,0
6778,closed,Ldes,volunter,Ldes,volunter,0,5,0,0,0
6775,open,gautambt,volunter,null,volunter,null,3,0,0,null
6774,closed,paulsutherland,volunter,MarshallOfSound,volunter,0,1,0,0,0
6773,closed,seppestas,volunter,codebytere,employee,638,27,638,0,0
6772,closed,moeasy,volunter,zcbenz,employee,1,3,0,0,0
6771,closed,tyv,volunter,paulcbetts,volunter,78,12,79,0,0
6770,open,steverandy,volunter,zcbenz,employee,null,8,1,0,null
6769,closed,gautambt,volunter,MarshallOfSound,volunter,0,4,205,0,205
6767,closed,gordomium,volunter,MarshallOfSound,volunter,0,1,0,0,0
6763,closed,miniak,volunter,zcbenz,employee,0,2,0,0,0
6760,closed,zoubin,volunter,zoubin,volunter,0,3,0,0,0
6759,closed,MehediH,volunter,codebytere,employee,416,23,415,0,0
6757,closed,kodiSPO,volunter,paulcbetts,volunter,0,0,null,null,null
6756,closed,cuixiping,volunter,MarshallOfSound,volunter,6,2,4,1,0
6753,closed,zhengshencn,volunter,MarshallOfSound,volunter,0,5,219,0,219
6751,closed,katsura-da,volunter,zcbenz,employee,2,9,1,0,0
6749,closed,cuixiping,volunter,zcbenz,employee,2,7,1,0,0
6747,closed,acterhd,volunter,kevinsawicki,employee,0,6,293,0,293
6746,closed,bdevelops,volunter,kevinsawicki,employee,0,1,0,0,0
6742,closed,viktorAndreevichMorozov,volunter,zcbenz,employee,2,1,0,2,0
6740,closed,cuixiping,volunter,zcbenz,employee,0,1,0,0,0
6735,closed,Zirro,volunter,kevinsawicki,employee,0,1,0,0,0
6734,closed,swashcap,volunter,zcbenz,employee,48,1,0,0,47
6732,closed,rgavs,volunter,kevinsawicki,employee,0,3,0,0,0
6731,open,Thomas101,volunter,null,volunter,null,6,513,42,null
6730,closed,RilRil,volunter,zcbenz,employee,0,1,0,0,0
6729,closed,pedromcunha,volunter,zcbenz,employee,0,1,0,0,0
6728,closed,mathishuettl,volunter,MarshallOfSound,volunter,0,2,0,0,0
6727,closed,hainuo,volunter,zcbenz,employee,0,2,119,0,119
6725,closed,kurisubrooks,volunter,zcbenz,employee,0,7,0,0,0
6724,closed,strille,volunter,zcbenz,employee,0,1,0,0,0
6722,closed,kurisubrooks,volunter,zcbenz,employee,0,6,501,0,501
6717,closed,sdussaut,volunter,kevinsawicki,employee,4,4,4,0,0
6716,closed,s2305,volunter,MarshallOfSound,volunter,0,3,232,0,232
6715,closed,miniak,volunter,zcbenz,employee,0,4,0,0,0
6712,open,tarruda,volunter,null,volunter,null,21,591,0,null
6704,closed,zcbenz,employee,zcbenz,employee,5,3,4,0,0
6702,closed,arunjoseph,volunter,zcbenz,employee,47,6,376,0,328
6701,closed,Tyj-RITS,volunter,zcbenz,employee,0,1,0,0,0
6699,closed,brianrhea,volunter,zcbenz,employee,47,11,574,0,526
12402,closed,Alexis374,volunter,MarshallOfSound,volunter,2,4,2,0,0
12401,open,ckerr,employee,null,volunter,null,0,null,null,null
12396,closed,karimbenammar,volunter,MarshallOfSound,volunter,0,3,0,0,0
12392,closed,ckerr,employee,codebytere,employee,21,3,21,0,0
12391,closed,zeke,employee,ckerr,employee,30,1,0,31,1
12390,open,localh0rzd,volunter,null,volunter,null,3,0,0,null
12386,closed,ckerr,employee,ckerr,employee,0,0,null,null,null
12384,closed,strikeflare,volunter,codebytere,employee,6,4,1,6,1
12381,closed,arshubham,volunter,ckerr,employee,2,2,2,2,2
12380,closed,bpasero,volunter,ckerr,employee,5,4,5,0,0
12379,open,PalmerAL,volunter,null,volunter,null,0,null,null,null
12378,closed,ariporad,volunter,ariporad,volunter,22,3,22,0,0
12377,closed,tungvn,volunter,MarshallOfSound,volunter,0,3,0,0,0
12376,open,cwhite-connectfirst,volunter,null,volunter,null,1,0,0,null
12375,closed,bughit,volunter,MarshallOfSound,volunter,0,2,0,0,0
6698,closed,kneumei,volunter,zcbenz,employee,1,5,2,0,1
6697,open,jasonpang,volunter,null,volunter,null,30,448,7,null
6696,closed,belltown,volunter,zcbenz,employee,0,1,0,0,0
6695,closed,djpereira,volunter,zcbenz,employee,5,0,null,null,null
6692,closed,qbunt,volunter,zcbenz,employee,0,1,0,0,0
6690,closed,Mercieral,volunter,Mercieral,volunter,0,1,0,0,0
6689,closed,flytreeleft,volunter,flytreeleft,volunter,1,3,0,0,0
6687,closed,TimNZ,volunter,kevinsawicki,employee,0,4,0,0,0
6682,closed,amilajack,volunter,MarshallOfSound,volunter,0,2,0,0,0
6681,closed,mgparrish,volunter,mgparrish,volunter,0,3,0,0,0
6680,closed,cuixiping,volunter,zcbenz,employee,0,2,0,0,0
6679,closed,astoilkov,volunter,zcbenz,employee,0,6,0,0,0
6673,closed,Tyj-RITS,volunter,MarshallOfSound,volunter,0,2,0,0,0
6672,closed,YurySolovyov,volunter,zcbenz,employee,8,1,0,6,1
6671,closed,blainesch,volunter,zcbenz,employee,1,3,0,0,0
6670,closed,octref,volunter,zcbenz,employee,0,3,0,0,0
6669,closed,blainesch,volunter,zcbenz,employee,0,2,0,0,0
6668,closed,alexhorn,volunter,zcbenz,employee,1,0,null,null,null
6666,closed,CountLesnik,volunter,zcbenz,employee,42,5,42,0,0
6665,closed,Alexey-Panov,volunter,jlord,volunter,1,4,1,0,0
6664,closed,andreyavram,volunter,zcbenz,employee,4,1,0,0,4
6660,closed,isiahmeadows,volunter,zcbenz,employee,1,4,1,0,0
6659,closed,cuixiping,volunter,zcbenz,employee,5,0,null,null,null
6658,closed,Menci,volunter,zcbenz,employee,1,1,0,1,0
6657,closed,voidmonk,volunter,zcbenz,employee,1,3,0,1,0
6656,closed,sindresorhus,volunter,zcbenz,employee,0,6,12,0,12
6655,closed,KSKS,volunter,zcbenz,employee,2,3,2,0,0
6653,closed,jackesdavid,volunter,zcbenz,employee,44,5,44,0,0
6652,closed,scorpioRED,volunter,zcbenz,employee,0,3,0,0,0
6651,closed,TomBZombie,volunter,zcbenz,employee,0,1,0,0,0
6650,closed,Mini256,volunter,zcbenz,employee,0,1,0,0,0
6648,closed,dsanvita,volunter,zcbenz,employee,54,25,610,0,556
6647,closed,KSKS,volunter,zcbenz,employee,11,2,0,0,10
6643,closed,paulcbetts,volunter,zcbenz,employee,0,3,0,0,0
6642,closed,maherbeg,volunter,zcbenz,employee,0,7,0,0,0
6640,closed,bridiver,volunter,zcbenz,employee,14,3,14,0,0
6639,closed,danyelikekanye,volunter,lee-dohm,employee,0,1,0,0,0
6638,closed,nathansobo,employee,zcbenz,employee,305,1,0,305,0
6635,closed,ngn,volunter,zcbenz,employee,0,0,null,null,null
6634,closed,develar,volunter,kevinsawicki,employee,292,13,457,88,254
6633,closed,joshuaChou,volunter,zcbenz,employee,0,2,0,0,0
6632,closed,markushaug,volunter,kevinsawicki,employee,8,4,7,0,0
6630,closed,paulcbetts,volunter,CharlieHess,volunter,50,5,50,0,0
6628,closed,SimplyAhmazing,volunter,kevinsawicki,employee,0,4,0,0,0
6625,closed,craxal,volunter,kevinsawicki,employee,0,5,89,0,89
6624,closed,tex0l,volunter,zcbenz,employee,0,1,0,0,0
6622,closed,vsemozhetbyt,volunter,zcbenz,employee,6,11,6,0,0
6621,closed,lukeapage,volunter,zcbenz,employee,46,6,141,0,95
6617,closed,bontibon,volunter,zcbenz,employee,0,1,0,0,0
6616,closed,schmod,volunter,kevinsawicki,employee,0,1,0,0,0
6615,closed,tex0l,volunter,zcbenz,employee,307,6,307,0,0
6614,closed,gerhardberger,volunter,zcbenz,employee,0,1,0,0,0
6611,closed,redni,volunter,redni,volunter,0,2,0,0,0
6610,closed,darky,volunter,zcbenz,employee,0,2,0,0,0
6608,closed,octref,volunter,zcbenz,employee,33,2,13,3,17
6605,closed,marcelofarias,volunter,zcbenz,employee,8,3,0,0,7
6604,closed,IrosTheBeggar,volunter,zcbenz,employee,0,5,0,0,0
6599,open,webarchymeta,volunter,null,volunter,null,32,657,0,null
6597,closed,MarshallOfSound,volunter,zcbenz,employee,0,2,0,0,0
6594,closed,dongkuo,volunter,zcbenz,employee,0,3,96,0,96
6592,closed,syw0602,volunter,zcbenz,employee,3,3,3,0,0
6591,closed,miniak,volunter,zcbenz,employee,0,1,0,0,0
6587,closed,paulcbetts,volunter,zcbenz,employee,0,5,0,0,0
6586,closed,escaton,volunter,zcbenz,employee,0,1,0,0,0
6583,closed,vrmerlin,volunter,mnquintana,volunter,0,2,0,0,0
6582,closed,retrohacker,volunter,zcbenz,employee,1,1,0,1,0
6581,closed,vsecades,volunter,zcbenz,employee,1,2,326,1,326
6580,closed,majd-kho,volunter,mnquintana,volunter,0,1,0,0,0
6579,closed,ndkcha,volunter,MarshallOfSound,volunter,0,1,0,0,0
6578,closed,miniak,volunter,zcbenz,employee,1,5,0,1,0
6577,closed,brandoncc,volunter,zcbenz,employee,39,2,37,1,0
6574,closed,juturu,volunter,zcbenz,employee,3,0,null,null,null
6571,closed,Mossop,volunter,kevinsawicki,employee,181,7,452,2,273
6570,closed,haifengkao,volunter,zcbenz,employee,2,3,3,0,1
6569,open,jf908,volunter,null,volunter,null,2,242,2,null
6568,closed,kenan2002,volunter,zcbenz,employee,2,2,2,0,0
6567,closed,TheColorRed,volunter,TheColorRed,volunter,0,1,0,0,0
6564,closed,mQckingbird,volunter,zcbenz,employee,40,2,39,0,0
6563,closed,smilejp,volunter,zcbenz,employee,4,4,50,3,49
6561,closed,smithalan92,volunter,smithalan92,volunter,0,0,null,null,null
6560,closed,bontibon,volunter,bontibon,volunter,3,1,0,3,0
6556,open,murgatroid99,volunter,null,volunter,null,2,631,0,null
6555,closed,jwheare,volunter,zcbenz,employee,5,0,null,null,null
6554,closed,TheAifam5,volunter,zcbenz,employee,0,2,0,0,0
6553,closed,jwheare,volunter,zcbenz,employee,6,1,0,0,5
6552,closed,etraub,volunter,zcbenz,employee,0,1,0,0,0
6551,closed,jwheare,volunter,zcbenz,employee,0,7,1,0,1
6550,closed,juturu,volunter,zcbenz,employee,6,0,null,null,null
6549,closed,djpereira,volunter,zcbenz,employee,9,3,8,0,0
6548,open,chensy123,volunter,null,volunter,null,2,0,16,null
6546,closed,changkun,volunter,zcbenz,employee,0,2,0,0,0
6545,closed,kenan2002,volunter,zcbenz,employee,0,1,0,0,0
6544,closed,baihuibo,volunter,kevinsawicki,employee,119,6,122,0,4
6541,closed,kenan2002,volunter,zcbenz,employee,23,3,6,0,16
6539,closed,amilajack,volunter,amilajack,volunter,0,14,377,0,377
6538,closed,tejohnso,volunter,zcbenz,employee,0,0,null,null,null
6537,closed,atypicalprogrammer,volunter,MarshallOfSound,volunter,0,6,289,0,288
6536,closed,lukeapage,volunter,zcbenz,employee,16,0,null,null,null
6535,closed,Kornflexx,volunter,zcbenz,employee,1,1,0,1,0
6534,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,21,4,20,1,0
6533,closed,bengotow,volunter,zcbenz,employee,1,2,216,1,216
6532,closed,craxal,volunter,zcbenz,employee,1,1,0,1,0
6531,closed,joaomoreno,volunter,zcbenz,employee,2,3,1,1,0
6530,closed,sklink,volunter,sklink,volunter,0,1,0,0,0
6528,closed,tex0l,volunter,zcbenz,employee,8,2,0,0,8
