id, state, user, employee_open, user_closed, employee_merged, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
12313,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12315,closed,zhao-lin-li,volunter,ckerr,employee,0,0,null,null,null
12317,closed,ckerr,employee,null,volunter,0,0,null,null,null
12319,closed,deepak1556,volunter,ckerr,employee,0,0,null,null,null
12323,closed,zcbenz,employee,jkleinsc,employee,0,0,null,null,null
12325,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12327,closed,poiru,volunter,MarshallOfSound,volunter,0,0,null,null,null
12328,closed,alespergl,volunter,zcbenz,employee,0,0,null,null,null
12330,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12331,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12333,closed,ckerr,employee,ckerr,employee,0,0,null,null,null
12342,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,1,0,null,null,null
12344,closed,codemeow5,volunter,null,volunter,1,0,null,null,null
12347,closed,MadfishDT,volunter,null,volunter,8,0,null,null,null
12348,closed,poiru,volunter,jkleinsc,employee,1,3,0,0,0
1235,closed,ghost,volunter,zcbenz,employee,5,0,null,null,null
12351,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
12352,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12353,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null
12354,closed,codebytere,employee,null,volunter,0,0,null,null,null
12355,closed,codebytere,employee,jkleinsc,employee,0,0,null,null,null
12356,closed,trop[bot],bot,ckerr,employee,4,0,null,null,null
12357,closed,codebytere,employee,ckerr,employee,17,0,null,null,null
12361,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null
12362,closed,codebytere,employee,codebytere,employee,46,15,41,4,0
12363,closed,MadfishDT,volunter,null,volunter,9,0,null,null,null
12367,closed,alexeykuzmin,volunter,null,volunter,0,0,null,null,null
12370,closed,poiru,volunter,ckerr,employee,0,0,null,null,null
12371,closed,poiru,volunter,ckerr,employee,0,0,null,null,null
12372,closed,bughit,volunter,ckerr,employee,0,0,null,null,null
12373,closed,zeke,employee,codebytere,employee,0,0,null,null,null
12374,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
1238,closed,deepak1556,volunter,zcbenz,employee,4,0,null,null,null
12382,closed,alexeykuzmin,volunter,null,volunter,0,0,null,null,null
12383,closed,trop[bot],bot,ckerr,employee,16,0,null,null,null
12387,closed,mod-john,volunter,codebytere,employee,56,0,null,null,null
12388,closed,ckerr,employee,ckerr,employee,0,0,null,null,null
12389,closed,htk3,volunter,ckerr,employee,0,0,null,null,null
12393,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null
12395,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12397,closed,nornagon,volunter,ckerr,employee,15,10,14,0,0
12398,closed,codebytere,employee,MarshallOfSound,volunter,0,0,null,null,null
12399,closed,zeke,employee,zeke,employee,0,0,null,null,null
124,closed,zcbenz,employee,zcbenz,employee,14,2,0,0,14
1240,closed,ghost,volunter,zcbenz,employee,6,2,0,4,2
12400,closed,nornagon,volunter,codebytere,employee,0,1,0,0,0
12403,closed,zcbenz,employee,ckerr,employee,0,0,null,null,null
12404,closed,sethlu,volunter,codebytere,employee,0,0,null,null,null
12407,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12408,closed,htk3,volunter,zcbenz,employee,59,0,null,null,null
1241,closed,ylaassel,volunter,kevinsawicki,employee,0,3,0,0,0
12412,closed,jkleinsc,employee,jkleinsc,employee,0,0,null,null,null
12417,closed,ajmacd,volunter,zcbenz,employee,17,6,0,3,12
12419,closed,nitsakh,volunter,zcbenz,employee,9,0,null,null,null
1242,closed,deepak1556,volunter,zcbenz,employee,3,2,0,1,2
12422,closed,ckerr,employee,codebytere,employee,0,0,null,null,null
12426,closed,MarshallOfSound,volunter,codebytere,employee,0,0,null,null,null
12428,closed,seanzer,volunter,MarshallOfSound,volunter,3,0,null,null,null
1243,closed,zcbenz,employee,zcbenz,employee,5,0,null,null,null
12432,closed,sethlu,volunter,ckerr,employee,2,0,null,null,null
12441,open,luizsanches,volunter,null,volunter,null,4,22,30,null
12446,closed,pfrazee,volunter,codebytere,employee,24,2,0,0,23
12448,closed,ckerr,employee,ckerr,employee,6,0,null,null,null
12449,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12452,closed,nornagon,volunter,MarshallOfSound,volunter,0,0,null,null,null
12453,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null
12454,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null
12455,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12456,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
1246,closed,ilyavorobiev,volunter,null,volunter,2,0,null,null,null
12464,closed,AdrienFery,volunter,zcbenz,employee,7,5,0,0,7
12476,closed,alexeykuzmin,volunter,ckerr,employee,0,0,null,null,null
12477,open,alexeykuzmin,volunter,null,volunter,null,5,0,43,null
12480,closed,MadfishDT,volunter,null,volunter,0,0,null,null,null
12485,closed,MadfishDT,volunter,ckerr,employee,4,0,null,null,null
12488,closed,nornagon,volunter,codebytere,employee,2,0,null,null,null
12496,closed,mikeykhalil,volunter,jkleinsc,employee,44,14,16,15,13
12498,closed,ImOnALampshade,volunter,null,volunter,1,4,0,0,1
125,closed,mcolyer,employee,zcbenz,employee,0,0,null,null,null
12501,closed,brenca,volunter,zcbenz,employee,2,0,null,null,null
12503,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12504,closed,zeke,employee,ckerr,employee,0,1,0,0,0
12507,closed,brenca,volunter,zcbenz,employee,2,0,null,null,null
12509,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12510,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12511,closed,ckerr,employee,ckerr,employee,0,0,null,null,null
12512,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12514,closed,zcbenz,employee,zcbenz,employee,1,0,null,null,null
12521,closed,jkleinsc,employee,null,volunter,1,0,null,null,null
12523,closed,jkleinsc,employee,ckerr,employee,0,0,null,null,null
12524,closed,jkleinsc,employee,ckerr,employee,0,0,null,null,null
12526,closed,nitsakh,volunter,codebytere,employee,2,2,0,0,1
12527,closed,MarshallOfSound,volunter,ckerr,employee,11,8,10,0,0
12530,closed,alespergl,volunter,ckerr,employee,0,0,null,null,null
12531,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12532,closed,jkleinsc,employee,jkleinsc,employee,32,0,null,null,null
12533,closed,jkleinsc,employee,codebytere,employee,1,0,null,null,null
12534,closed,deepak1556,volunter,ckerr,employee,0,0,null,null,null
12535,closed,deepak1556,volunter,zcbenz,employee,1,5,0,0,0
12536,closed,ckerr,employee,ckerr,employee,1,0,null,null,null
12537,closed,CSharpFan,volunter,zcbenz,employee,0,0,null,null,null
12538,closed,nornagon,volunter,MarshallOfSound,volunter,7,2,0,4,2
12539,closed,ckerr,employee,codebytere,employee,1,0,null,null,null
1254,closed,austinmoore-,volunter,zcbenz,employee,1,0,null,null,null
12542,closed,natsuozawa,volunter,vanessayuenn,employee,0,0,null,null,null
12546,closed,sethlu,volunter,codebytere,employee,7,0,null,null,null
12554,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null
12556,closed,MarshallOfSound,volunter,ckerr,employee,9,1,0,0,9
1256,closed,deepak1556,volunter,zcbenz,employee,11,5,6,1,3
12561,closed,nitsakh,volunter,zcbenz,employee,3,0,null,null,null
12562,closed,deepak1556,volunter,ckerr,employee,0,0,null,null,null
12572,closed,jkleinsc,employee,ckerr,employee,0,0,null,null,null
12573,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12574,closed,jkleinsc,employee,ckerr,employee,0,0,null,null,null
12576,open,jkleinsc,employee,null,volunter,null,0,null,null,null
12577,closed,TiagoDanin,volunter,zeke,employee,3,0,null,null,null
12582,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,20,3,0,0,20
12584,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12593,closed,deepak1556,volunter,codebytere,employee,2,0,null,null,null
12595,closed,Zhangdroid,volunter,zeke,employee,2,2,0,2,0
12596,closed,zcbenz,employee,zcbenz,employee,2,0,null,null,null
12601,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
1261,closed,deepak1556,volunter,zcbenz,employee,2,0,null,null,null
12612,closed,codebytere,employee,null,volunter,0,0,null,null,null
12614,closed,bughit,volunter,zcbenz,employee,12,6,2,2,7
12615,closed,nitsakh,volunter,ckerr,employee,9,24,4,0,5
12616,closed,codebytere,employee,codebytere,employee,2,1,0,1,0
12617,closed,poiru,volunter,ckerr,employee,0,0,null,null,null
12619,closed,codebytere,employee,zeke,employee,1,0,null,null,null
12623,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12624,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12627,closed,vijaypushkin,volunter,codebytere,employee,4,0,null,null,null
12629,closed,trop[bot],bot,ckerr,employee,1,0,null,null,null
12630,closed,trop[bot],bot,ckerr,employee,1,0,null,null,null
12637,closed,zcbenz,employee,zcbenz,employee,1,0,null,null,null
12641,closed,codebytere,employee,null,volunter,0,0,null,null,null
12642,closed,alexeykuzmin,volunter,MarshallOfSound,volunter,0,0,null,null,null
12643,closed,alexeykuzmin,volunter,ckerr,employee,0,0,null,null,null
12645,closed,ajmacd,volunter,jkleinsc,employee,1,0,null,null,null
12646,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12647,closed,nornagon,volunter,zcbenz,employee,1,1,0,1,0
12648,closed,codebytere,employee,zcbenz,employee,1,0,null,null,null
12649,closed,codebytere,employee,codebytere,employee,1,1,0,0,0
12650,closed,codebytere,employee,codebytere,employee,1,0,null,null,null
12651,closed,codebytere,employee,codebytere,employee,9,3,1,0,7
12652,closed,alexeykuzmin,volunter,MarshallOfSound,volunter,1,4,0,0,1
12655,closed,nornagon,volunter,ckerr,employee,7,0,null,null,null
12656,closed,codebytere,employee,codebytere,employee,19,10,5,0,14
12660,closed,zcbenz,employee,zcbenz,employee,1,0,null,null,null
12661,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null
12662,closed,poiru,volunter,zeke,employee,7,0,null,null,null
12665,closed,zeke,employee,ckerr,employee,12,6,0,0,12
12666,closed,zeke,employee,null,volunter,0,0,null,null,null
12669,closed,MarshallOfSound,volunter,codebytere,employee,0,0,null,null,null
1267,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12673,closed,codebytere,employee,ckerr,employee,0,4,0,0,0
12674,closed,jwheare,volunter,MarshallOfSound,volunter,2,0,null,null,null
12679,closed,nornagon,volunter,ckerr,employee,5,0,null,null,null
12682,closed,theLMGN,volunter,ckerr,employee,1,0,null,null,null
12683,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null
12684,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null
12686,open,Anrock,volunter,null,volunter,null,4,0,1,null
12694,closed,t-hiroishi,volunter,codebytere,employee,0,0,null,null,null
12696,closed,zcbenz,employee,zcbenz,employee,1,7,0,1,0
12699,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12702,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null
12703,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null
12714,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,4,0,null,null,null
12716,closed,zcbenz,employee,zcbenz,employee,3,0,null,null,null
12720,open,Thomas101,volunter,null,volunter,null,0,null,null,null
12723,closed,bughit,volunter,zcbenz,employee,4,1,0,3,0
12731,closed,trop[bot],bot,ckerr,employee,4,0,null,null,null
12734,closed,alexeykuzmin,volunter,ckerr,employee,4,0,null,null,null
12736,closed,zeke,employee,zeke,employee,3,0,null,null,null
12738,closed,nornagon,volunter,codebytere,employee,7,0,null,null,null
12741,closed,nornagon,volunter,codebytere,employee,4,0,null,null,null
12742,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12743,open,Cromefire,volunter,null,volunter,null,0,null,null,null
12746,closed,MarshallOfSound,volunter,codebytere,employee,0,0,null,null,null
12747,closed,codebytere,employee,null,volunter,0,0,null,null,null
12749,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1275,closed,lygstate,volunter,zcbenz,employee,1,0,null,null,null
12750,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12753,closed,trop[bot],bot,MarshallOfSound,volunter,0,0,null,null,null
12756,closed,ckerr,employee,jkleinsc,employee,0,4,0,0,0
12757,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12758,open,MarshallOfSound,volunter,null,volunter,null,10,0,0,null
12767,closed,zeke,employee,ckerr,employee,0,3,0,0,0
12768,closed,ckerr,employee,jkleinsc,employee,0,0,null,null,null
12776,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12778,closed,codebytere,employee,null,volunter,0,1,0,0,0
12779,closed,trop[bot],bot,ckerr,employee,0,0,null,null,null
12780,closed,nornagon,volunter,null,volunter,0,0,null,null,null
12781,closed,MarshallOfSound,volunter,zeke,employee,0,5,0,0,0
12782,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,5,25,1,0,4
12783,open,zeke,employee,null,volunter,null,3,0,0,null
12785,closed,ajmacd,volunter,codebytere,employee,5,0,null,null,null
12786,closed,timfish,volunter,codebytere,employee,0,0,null,null,null
12787,closed,zcbenz,employee,zcbenz,employee,1,2,0,1,0
12794,closed,ckerr,employee,ckerr,employee,0,0,null,null,null
12797,closed,chawei,volunter,ckerr,employee,0,0,null,null,null
128,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12802,closed,nornagon,volunter,ckerr,employee,0,0,null,null,null
12804,closed,rahatarmanahmed,volunter,ckerr,employee,0,0,null,null,null
12805,closed,ckerr,employee,jkleinsc,employee,11,0,null,null,null
12806,closed,ckerr,employee,ckerr,employee,11,0,null,null,null
12807,closed,ckerr,employee,ckerr,employee,11,4,0,11,0
12808,closed,ckerr,employee,ckerr,employee,11,2,0,11,0
12809,closed,sethlu,volunter,MarshallOfSound,volunter,13,6,2,0,11
12815,closed,miniak,volunter,ckerr,employee,0,0,null,null,null
12817,closed,alexeykuzmin,volunter,ckerr,employee,0,0,null,null,null
12818,closed,ckerr,employee,codebytere,employee,0,0,null,null,null
12822,closed,stephanwlee,volunter,zeke,employee,0,0,null,null,null
12824,closed,trop[bot],bot,codebytere,employee,1,0,null,null,null
12825,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12826,closed,nornagon,volunter,codebytere,employee,0,0,null,null,null
12828,closed,miniak,volunter,codebytere,employee,0,2,0,0,0
12831,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null
12832,closed,miniak,volunter,null,volunter,10,3,4,0,5
12833,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12836,closed,codebytere,employee,jkleinsc,employee,0,0,null,null,null
12837,closed,nornagon,volunter,zcbenz,employee,10,5,0,5,4
1284,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12841,closed,biuuu,volunter,zcbenz,employee,0,1,0,0,0
12844,closed,didrocks,volunter,jkleinsc,employee,9,4,0,6,2
12847,closed,codebytere,employee,jkleinsc,employee,0,0,null,null,null
12848,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12852,closed,ckerr,employee,ckerr,employee,0,0,null,null,null
12856,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null
12858,closed,zcbenz,employee,zcbenz,employee,7,4,3,3,0
12870,closed,jkleinsc,employee,zeke,employee,0,0,null,null,null
12877,open,tarruda,volunter,null,volunter,null,40,7,0,null
12879,closed,miniak,volunter,zcbenz,employee,5,3,0,4,0
1288,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null
12881,closed,gasi,volunter,null,volunter,0,0,null,null,null
12882,closed,nornagon,volunter,nornagon,volunter,0,0,null,null,null
12884,closed,nornagon,volunter,nornagon,volunter,0,0,null,null,null
12885,closed,nornagon,volunter,nornagon,volunter,0,0,null,null,null
12886,closed,alexeykuzmin,volunter,ckerr,employee,4,0,null,null,null
12888,open,nornagon,volunter,null,volunter,null,0,null,null,null
12892,closed,deepak1556,volunter,jkleinsc,employee,0,0,null,null,null
12896,closed,alexeykuzmin,volunter,jkleinsc,employee,0,0,null,null,null
12899,closed,niik,employee,null,volunter,0,0,null,null,null
1290,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null
12900,closed,ckerr,employee,jkleinsc,employee,0,2,0,0,0
12902,closed,MarshallOfSound,volunter,MarshallOfSound,volunter,0,2,0,0,0
12904,closed,brenca,volunter,jkleinsc,employee,1,0,null,null,null
12912,closed,chicoxyzzy,volunter,jkleinsc,employee,0,0,null,null,null
12913,closed,alexeykuzmin,volunter,jkleinsc,employee,0,0,null,null,null
12916,closed,jkleinsc,employee,ckerr,employee,0,3,0,0,0
12917,closed,alexeykuzmin,volunter,ckerr,employee,0,0,null,null,null
12918,open,brenca,volunter,null,volunter,null,0,null,null,null
12921,closed,tarruda,volunter,jkleinsc,employee,1,0,null,null,null
12922,closed,miniak,volunter,MarshallOfSound,volunter,0,0,null,null,null
12923,closed,brenca,volunter,jkleinsc,employee,1,0,null,null,null
12924,closed,miniak,volunter,ckerr,employee,0,0,null,null,null
12925,closed,ckerr,employee,jkleinsc,employee,0,0,null,null,null
12926,closed,trop[bot],bot,miniak,volunter,0,0,null,null,null
12927,closed,ckerr,employee,null,volunter,0,0,null,null,null
12928,closed,ckerr,employee,jkleinsc,employee,0,0,null,null,null
12935,closed,miniak,volunter,ckerr,employee,0,0,null,null,null
1294,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
12940,closed,jkleinsc,employee,ckerr,employee,0,0,null,null,null
12943,closed,ckerr,employee,null,volunter,0,0,null,null,null
12944,closed,ckerr,employee,null,volunter,0,0,null,null,null
12945,closed,ckerr,employee,jkleinsc,employee,1,0,null,null,null
12946,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null
12947,closed,jkleinsc,employee,jkleinsc,employee,1,0,null,null,null
12948,closed,nornagon,volunter,nornagon,volunter,0,0,null,null,null
12949,closed,nornagon,volunter,ckerr,employee,1,5,0,0,0
1295,closed,deepak1556,volunter,zcbenz,employee,0,2,0,0,0
12950,closed,nornagon,volunter,ckerr,employee,0,0,null,null,null
12951,closed,nornagon,volunter,nornagon,volunter,0,0,null,null,null
12952,closed,nornagon,volunter,ckerr,employee,0,0,null,null,null
12953,closed,nornagon,volunter,nornagon,volunter,0,0,null,null,null
12954,closed,miniak,volunter,jkleinsc,employee,0,0,null,null,null
12957,closed,nornagon,volunter,nornagon,volunter,0,3,0,0,0
1296,closed,deepak1556,volunter,null,volunter,0,0,null,null,null
12962,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null
12963,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null
12964,closed,trop[bot],bot,jkleinsc,employee,0,0,null,null,null
12966,closed,miniak,volunter,null,volunter,0,0,null,null,null
12967,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
12968,closed,codebytere,employee,codebytere,employee,0,0,null,null,null
1297,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null
12975,closed,miniak,volunter,zcbenz,employee,0,0,null,null,null
12977,open,jkleinsc,employee,null,volunter,null,4,0,0,null
12981,closed,miniak,volunter,null,volunter,0,2,0,0,0
12982,closed,nitsakh,volunter,zcbenz,employee,3,2,0,0,2
12983,closed,nornagon,volunter,nornagon,volunter,0,0,null,null,null
12984,closed,miniak,volunter,zcbenz,employee,0,0,null,null,null
12986,closed,felixrieseberg,volunter,jkleinsc,employee,0,0,null,null,null
12987,closed,zcbenz,employee,jkleinsc,employee,0,0,null,null,null
12991,closed,malept,volunter,jkleinsc,employee,0,0,null,null,null
12993,closed,malept,volunter,jkleinsc,employee,0,0,null,null,null
12995,open,zcbenz,employee,null,volunter,null,0,null,null,null
12998,closed,miniak,volunter,zcbenz,employee,2,0,null,null,null
12999,open,miniak,volunter,null,volunter,null,0,null,null,null
130,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
13003,closed,brenca,volunter,MarshallOfSound,volunter,2,0,null,null,null
13005,open,nornagon,volunter,null,volunter,null,1,0,0,null
13006,open,lymichelle,volunter,null,volunter,null,0,null,null,null
13007,open,codebytere,employee,null,volunter,null,0,null,null,null
13009,open,ajmacd,volunter,null,volunter,null,0,null,null,null
13013,open,mifi,volunter,null,volunter,null,0,null,null,null
13014,closed,trop[bot],bot,codebytere,employee,0,0,null,null,null
1302,closed,deepak1556,volunter,null,volunter,17,0,null,null,null
1303,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1304,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1307,closed,deepak1556,volunter,zcbenz,employee,0,7,0,0,0
1309,closed,hokein,volunter,zcbenz,employee,3,17,1,0,0
1311,closed,deepak1556,volunter,zcbenz,employee,2,7,1,0,0
1313,closed,ArtskydJ,volunter,zcbenz,employee,2,6,0,0,2
1317,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null
1323,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1324,closed,vprasanth,volunter,zcbenz,employee,0,0,null,null,null
1326,closed,deepak1556,volunter,null,volunter,30,0,null,null,null
1327,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
133,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1332,closed,anhulife,volunter,kevinsawicki,employee,1,0,null,null,null
1337,closed,deepak1556,volunter,zcbenz,employee,6,2,0,1,4
1339,closed,evlogii,volunter,kevinsawicki,employee,0,0,null,null,null
1340,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1342,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1343,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1350,closed,joshuabenuck,volunter,zcbenz,employee,2,0,null,null,null
1353,closed,deepak1556,volunter,zcbenz,employee,2,0,null,null,null
1356,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null
1358,closed,TJkrusinski,volunter,kevinsawicki,employee,0,0,null,null,null
1359,closed,paulcbetts,volunter,null,volunter,6,0,null,null,null
136,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1363,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null
1367,closed,mattcollier,volunter,null,volunter,1,0,null,null,null
1371,closed,deepak1556,volunter,null,volunter,14,3,0,5,8
1373,closed,jessegrosjean,volunter,zcbenz,employee,5,0,null,null,null
1377,closed,tommoor,volunter,kevinsawicki,employee,0,0,null,null,null
1382,closed,deepak1556,volunter,zcbenz,employee,5,2,0,4,0
1383,closed,deepak1556,volunter,zcbenz,employee,4,0,null,null,null
1384,closed,zcbenz,employee,zcbenz,employee,2,0,null,null,null
1386,closed,deepak1556,volunter,zcbenz,employee,4,0,null,null,null
1387,closed,deepak1556,volunter,zcbenz,employee,4,2,0,4,0
1389,closed,kevinsawicki,employee,zcbenz,employee,8,4,8,0,0
139,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
140,closed,zcbenz,employee,zcbenz,employee,17,0,null,null,null
1402,closed,Tribex,volunter,zcbenz,employee,0,0,null,null,null
1405,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1409,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null
1411,closed,theojulienne,employee,zcbenz,employee,0,0,null,null,null
1416,closed,deepak1556,volunter,null,volunter,6,0,null,null,null
1421,closed,tommoor,volunter,zcbenz,employee,5,2,0,0,4
1426,closed,deepak1556,volunter,zcbenz,employee,5,2,0,4,0
1428,closed,SimplyAhmazing,volunter,zcbenz,employee,4,2,0,0,4
1430,closed,simurai,employee,kevinsawicki,employee,0,0,null,null,null
1437,closed,maxogden,volunter,zcbenz,employee,2,0,null,null,null
1438,closed,deepak1556,volunter,zcbenz,employee,7,18,7,0,0
1439,closed,deepak1556,volunter,zcbenz,employee,5,0,null,null,null
144,closed,shama,volunter,kevinsawicki,employee,0,0,null,null,null
1441,closed,MaxGraey,volunter,zcbenz,employee,6,0,null,null,null
1444,closed,ysakasin,volunter,zcbenz,employee,0,0,null,null,null
1446,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1448,closed,deepak1556,volunter,null,volunter,2,7,0,2,0
1453,closed,deepak1556,volunter,zcbenz,employee,3,8,0,3,0
1454,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1455,closed,deepak1556,volunter,zcbenz,employee,3,4,0,1,2
146,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1461,closed,deepak1556,volunter,zcbenz,employee,3,0,null,null,null
1464,closed,bnvk,volunter,kevinsawicki,employee,0,0,null,null,null
1466,closed,ghost,volunter,kevinsawicki,employee,0,0,null,null,null
147,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1470,closed,ghost,volunter,null,volunter,5,0,null,null,null
1475,closed,mnquintana,volunter,kevinsawicki,employee,0,2,0,0,0
1476,closed,mnquintana,volunter,kevinsawicki,employee,0,0,null,null,null
1477,closed,paulcbetts,volunter,zcbenz,employee,5,0,null,null,null
1480,closed,lazaruslarue,volunter,kevinsawicki,employee,0,0,null,null,null
1481,closed,bhargavrpatel,volunter,thedaniel,volunter,0,1,0,0,0
149,closed,zcbenz,employee,zcbenz,employee,51,0,null,null,null
1491,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1495,closed,bendrucker,volunter,thedaniel,volunter,0,1,0,0,0
1502,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1505,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null
1512,closed,hokein,volunter,zcbenz,employee,8,7,6,1,1
1514,closed,mnquintana,volunter,kevinsawicki,employee,0,0,null,null,null
1519,closed,paulcbetts,volunter,zcbenz,employee,5,0,null,null,null
152,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1520,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1521,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null
1525,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null
1527,closed,frewsxcv,volunter,thedaniel,volunter,0,0,null,null,null
1532,closed,hokein,volunter,zcbenz,employee,9,0,null,null,null
1533,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1535,closed,deepak1556,volunter,zcbenz,employee,0,17,0,0,0
1538,closed,leemac,volunter,zcbenz,employee,0,0,null,null,null
154,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1540,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1543,closed,deepak1556,volunter,zcbenz,employee,2,4,0,0,2
1545,closed,deepak1556,volunter,zcbenz,employee,2,3,0,0,2
1548,closed,MaxGraey,volunter,zcbenz,employee,2,2,0,2,0
155,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1551,closed,paulcbetts,volunter,zcbenz,employee,2,0,null,null,null
1554,closed,deepak1556,volunter,zcbenz,employee,7,0,null,null,null
1558,closed,deepak1556,volunter,zcbenz,employee,7,9,0,6,0
1565,closed,chicoxyzzy,volunter,zcbenz,employee,0,0,null,null,null
1568,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1571,closed,deepak1556,volunter,zcbenz,employee,2,0,null,null,null
1575,closed,paulcbetts,volunter,zcbenz,employee,0,0,null,null,null
1579,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
1584,closed,zcbenz,employee,zcbenz,employee,2,0,null,null,null
1585,closed,joshaber,employee,zcbenz,employee,4,0,null,null,null
1587,closed,paulcbetts,volunter,zcbenz,employee,13,5,3,0,9
1596,closed,deepak1556,volunter,zcbenz,employee,13,0,null,null,null
